"Alpha","age","Age_Category","Condition","Chance","Amount","response_self","SID"
0.141571622210843,21.85277778,"18+","BA",75,5,"chance","59"
0.141571622210843,21.85277778,"18+","BA",75,20,"chance","59"
0.141571622210843,21.85277778,"18+","BA",50,100,"certain","59"
0.141571622210843,21.85277778,"18+","BA",90,20,"chance","59"
0.141571622210843,21.85277778,"18+","BA",90,100,"certain","59"
0.141571622210843,21.85277778,"18+","BA",75,10,"certain","59"
0.141571622210843,21.85277778,"18+","BA",25,30,"certain","59"
0.141571622210843,21.85277778,"18+","BA",75,30,"certain","59"
0.141571622210843,21.85277778,"18+","BA",10,20,"certain","59"
0.141571622210843,21.85277778,"18+","BA",90,5,"chance","59"
0.141571622210843,21.85277778,"18+","BA",50,5,"chance","59"
0.141571622210843,21.85277778,"18+","BA",10,5,"certain","59"
0.141571622210843,21.85277778,"18+","BA",50,50,"certain","59"
0.141571622210843,21.85277778,"18+","BA",90,50,"chance","59"
0.141571622210843,21.85277778,"18+","BA",25,5,"chance","59"
0.141571622210843,21.85277778,"18+","BA",25,20,"certain","59"
0.141571622210843,21.85277778,"18+","BA",50,30,"chance","59"
0.141571622210843,21.85277778,"18+","BA",10,30,"chance","59"
0.141571622210843,21.85277778,"18+","BA",50,40,"chance","59"
0.230989210800721,20.74722222,"18+","BA",25,100,"chance","60"
0.230989210800721,20.74722222,"18+","BA",90,30,"chance","60"
0.230989210800721,20.74722222,"18+","BA",75,50,"chance","60"
0.230989210800721,20.74722222,"18+","BA",50,20,"chance","60"
0.230989210800721,20.74722222,"18+","BA",10,40,"certain","60"
0.230989210800721,20.74722222,"18+","BA",75,20,"chance","60"
0.230989210800721,20.74722222,"18+","BA",25,40,"chance","60"
0.230989210800721,20.74722222,"18+","BA",10,50,"chance","60"
0.230989210800721,20.74722222,"18+","BA",50,10,"certain","60"
0.230989210800721,20.74722222,"18+","BA",10,30,"chance","60"
0.230989210800721,20.74722222,"18+","BA",10,100,"chance","60"
0.230989210800721,20.74722222,"18+","BA",90,40,"chance","60"
0.230989210800721,20.74722222,"18+","BA",75,30,"chance","60"
0.230989210800721,20.74722222,"18+","BA",75,10,"chance","60"
0.230989210800721,20.74722222,"18+","BA",25,10,"chance","60"
0.230989210800721,20.74722222,"18+","BA",90,100,"chance","60"
0.230989210800721,20.74722222,"18+","BA",75,40,"chance","60"
0.230989210800721,20.74722222,"18+","BA",25,20,"chance","60"
0.230989210800721,20.74722222,"18+","BA",50,100,"chance","60"
0.230989210800721,20.74722222,"18+","BA",90,20,"chance","60"
0.230989210800721,20.74722222,"18+","BA",90,5,"chance","60"
0.230989210800721,20.74722222,"18+","BA",90,10,"chance","60"
0.230989210800721,20.74722222,"18+","BA",10,10,"certain","60"
0.230989210800721,20.74722222,"18+","BA",75,100,"chance","60"
0.230989210800721,20.74722222,"18+","BA",75,5,"certain","60"
0.230989210800721,20.74722222,"18+","BA",50,30,"chance","60"
0.230989210800721,20.74722222,"18+","BA",25,50,"chance","60"
0.230989210800721,20.74722222,"18+","BA",90,50,"chance","60"
0.230989210800721,20.74722222,"18+","BA",50,5,"chance","60"
0.230989210800721,20.74722222,"18+","BA",10,20,"certain","60"
0.230989210800721,20.74722222,"18+","BA",50,40,"chance","60"
0.230989210800721,20.74722222,"18+","BA",25,30,"chance","60"
0.230989210800721,20.74722222,"18+","BA",25,5,"chance","60"
0.230989210800721,20.74722222,"18+","BA",50,50,"chance","60"
0.230989210800721,20.74722222,"18+","BA",10,5,"chance","60"
1.07449215737388,22.58888889,"18+","BA",75,50,"chance","61"
1.07449215737388,22.58888889,"18+","BA",90,5,"certain","61"
1.07449215737388,22.58888889,"18+","BA",50,20,"chance","61"
1.07449215737388,22.58888889,"18+","BA",90,30,"chance","61"
1.07449215737388,22.58888889,"18+","BA",10,100,"chance","61"
1.07449215737388,22.58888889,"18+","BA",50,10,"certain","61"
1.07449215737388,22.58888889,"18+","BA",10,20,"certain","61"
1.07449215737388,22.58888889,"18+","BA",10,50,"chance","61"
1.07449215737388,22.58888889,"18+","BA",25,50,"chance","61"
1.07449215737388,22.58888889,"18+","BA",25,40,"chance","61"
1.07449215737388,22.58888889,"18+","BA",25,100,"chance","61"
1.07449215737388,22.58888889,"18+","BA",75,30,"chance","61"
1.07449215737388,22.58888889,"18+","BA",25,30,"chance","61"
1.07449215737388,22.58888889,"18+","BA",10,30,"certain","61"
1.07449215737388,22.58888889,"18+","BA",25,20,"certain","61"
1.07449215737388,22.58888889,"18+","BA",10,40,"certain","61"
1.07449215737388,22.58888889,"18+","BA",90,20,"chance","61"
1.07449215737388,22.58888889,"18+","BA",90,10,"chance","61"
1.07449215737388,22.58888889,"18+","BA",90,100,"chance","61"
1.07449215737388,22.58888889,"18+","BA",75,40,"chance","61"
1.07449215737388,22.58888889,"18+","BA",75,20,"chance","61"
1.07449215737388,22.58888889,"18+","BA",25,10,"certain","61"
1.07449215737388,22.58888889,"18+","BA",75,10,"chance","61"
1.07449215737388,22.58888889,"18+","BA",50,100,"chance","61"
1.07449215737388,22.58888889,"18+","BA",90,40,"chance","61"
1.07449215737388,22.58888889,"18+","BA",10,10,"certain","61"
1.07449215737388,22.58888889,"18+","BA",50,30,"chance","61"
1.07449215737388,22.58888889,"18+","BA",50,5,"certain","61"
1.07449215737388,22.58888889,"18+","BA",10,5,"certain","61"
1.07449215737388,22.58888889,"18+","BA",75,5,"certain","61"
1.07449215737388,22.58888889,"18+","BA",25,5,"certain","61"
1.07449215737388,22.58888889,"18+","BA",50,50,"chance","61"
1.07449215737388,22.58888889,"18+","BA",50,40,"chance","61"
1.07449215737388,22.58888889,"18+","BA",90,50,"chance","61"
1.07449215737388,22.58888889,"18+","BA",75,100,"chance","61"
0.716020448945793,21.95,"18+","BA",50,5,"certain","62"
0.716020448945793,21.95,"18+","BA",90,30,"chance","62"
0.716020448945793,21.95,"18+","BA",25,50,"chance","62"
0.716020448945793,21.95,"18+","BA",10,30,"certain","62"
0.716020448945793,21.95,"18+","BA",25,100,"chance","62"
0.716020448945793,21.95,"18+","BA",50,10,"certain","62"
0.716020448945793,21.95,"18+","BA",75,30,"chance","62"
0.716020448945793,21.95,"18+","BA",25,30,"certain","62"
0.716020448945793,21.95,"18+","BA",75,50,"chance","62"
0.716020448945793,21.95,"18+","BA",25,40,"chance","62"
0.716020448945793,21.95,"18+","BA",50,100,"chance","62"
0.716020448945793,21.95,"18+","BA",25,20,"certain","62"
0.716020448945793,21.95,"18+","BA",10,10,"certain","62"
0.716020448945793,21.95,"18+","BA",25,5,"certain","62"
0.716020448945793,21.95,"18+","BA",75,20,"chance","62"
0.716020448945793,21.95,"18+","BA",10,20,"certain","62"
0.716020448945793,21.95,"18+","BA",10,40,"certain","62"
0.716020448945793,21.95,"18+","BA",75,40,"chance","62"
0.716020448945793,21.95,"18+","BA",75,10,"chance","62"
0.716020448945793,21.95,"18+","BA",90,10,"chance","62"
0.716020448945793,21.95,"18+","BA",90,100,"chance","62"
0.716020448945793,21.95,"18+","BA",50,30,"chance","62"
0.716020448945793,21.95,"18+","BA",90,5,"certain","62"
0.716020448945793,21.95,"18+","BA",50,20,"chance","62"
0.716020448945793,21.95,"18+","BA",10,100,"certain","62"
0.716020448945793,21.95,"18+","BA",90,20,"chance","62"
0.716020448945793,21.95,"18+","BA",90,50,"chance","62"
0.716020448945793,21.95,"18+","BA",75,100,"chance","62"
0.716020448945793,21.95,"18+","BA",10,5,"certain","62"
0.716020448945793,21.95,"18+","BA",25,10,"certain","62"
0.716020448945793,21.95,"18+","BA",50,40,"chance","62"
0.716020448945793,21.95,"18+","BA",10,50,"certain","62"
0.716020448945793,21.95,"18+","BA",75,5,"certain","62"
0.716020448945793,21.95,"18+","BA",90,40,"chance","62"
0.716020448945793,21.95,"18+","BA",50,50,"chance","62"
0.36434780953377,22.30277778,"18+","BA",25,30,"certain","63"
0.36434780953377,22.30277778,"18+","BA",75,100,"chance","63"
0.36434780953377,22.30277778,"18+","BA",50,5,"certain","63"
0.36434780953377,22.30277778,"18+","BA",10,30,"certain","63"
0.36434780953377,22.30277778,"18+","BA",25,100,"certain","63"
0.36434780953377,22.30277778,"18+","BA",50,100,"chance","63"
0.36434780953377,22.30277778,"18+","BA",10,50,"certain","63"
0.36434780953377,22.30277778,"18+","BA",10,10,"certain","63"
0.36434780953377,22.30277778,"18+","BA",50,10,"certain","63"
0.36434780953377,22.30277778,"18+","BA",75,50,"chance","63"
0.36434780953377,22.30277778,"18+","BA",10,100,"certain","63"
0.36434780953377,22.30277778,"18+","BA",75,5,"certain","63"
0.36434780953377,22.30277778,"18+","BA",75,40,"chance","63"
0.36434780953377,22.30277778,"18+","BA",25,50,"certain","63"
0.36434780953377,22.30277778,"18+","BA",75,30,"chance","63"
0.36434780953377,22.30277778,"18+","BA",90,5,"certain","63"
0.36434780953377,22.30277778,"18+","BA",25,5,"certain","63"
0.36434780953377,22.30277778,"18+","BA",10,20,"certain","63"
0.36434780953377,22.30277778,"18+","BA",50,30,"chance","63"
0.36434780953377,22.30277778,"18+","BA",75,20,"chance","63"
0.36434780953377,22.30277778,"18+","BA",25,40,"certain","63"
0.36434780953377,22.30277778,"18+","BA",75,10,"certain","63"
0.36434780953377,22.30277778,"18+","BA",50,50,"chance","63"
0.36434780953377,22.30277778,"18+","BA",90,50,"chance","63"
0.36434780953377,22.30277778,"18+","BA",10,40,"certain","63"
0.36434780953377,22.30277778,"18+","BA",90,10,"certain","63"
0.36434780953377,22.30277778,"18+","BA",90,20,"chance","63"
0.36434780953377,22.30277778,"18+","BA",90,40,"chance","63"
0.36434780953377,22.30277778,"18+","BA",90,30,"chance","63"
0.36434780953377,22.30277778,"18+","BA",50,40,"chance","63"
0.36434780953377,22.30277778,"18+","BA",25,20,"certain","63"
0.36434780953377,22.30277778,"18+","BA",90,100,"chance","63"
0.36434780953377,22.30277778,"18+","BA",25,10,"certain","63"
0.36434780953377,22.30277778,"18+","BA",10,5,"certain","63"
0.36434780953377,22.30277778,"18+","BA",50,20,"chance","63"
1.00118182390216,21.54444444,"18+","BA",75,30,"chance","64"
1.00118182390216,21.54444444,"18+","BA",10,50,"certain","64"
1.00118182390216,21.54444444,"18+","BA",75,100,"chance","64"
1.00118182390216,21.54444444,"18+","BA",50,5,"certain","64"
1.00118182390216,21.54444444,"18+","BA",90,5,"certain","64"
1.00118182390216,21.54444444,"18+","BA",25,30,"chance","64"
1.00118182390216,21.54444444,"18+","BA",10,10,"certain","64"
1.00118182390216,21.54444444,"18+","BA",25,100,"chance","64"
1.00118182390216,21.54444444,"18+","BA",90,50,"chance","64"
1.00118182390216,21.54444444,"18+","BA",25,10,"certain","64"
1.00118182390216,21.54444444,"18+","BA",10,40,"certain","64"
1.00118182390216,21.54444444,"18+","BA",50,40,"chance","64"
1.00118182390216,21.54444444,"18+","BA",10,20,"certain","64"
1.00118182390216,21.54444444,"18+","BA",90,40,"chance","64"
1.00118182390216,21.54444444,"18+","BA",50,10,"certain","64"
1.00118182390216,21.54444444,"18+","BA",75,50,"chance","64"
1.00118182390216,21.54444444,"18+","BA",10,100,"chance","64"
1.00118182390216,21.54444444,"18+","BA",90,30,"chance","64"
1.00118182390216,21.54444444,"18+","BA",75,5,"certain","64"
1.00118182390216,21.54444444,"18+","BA",25,20,"certain","64"
1.00118182390216,21.54444444,"18+","BA",50,20,"chance","64"
1.00118182390216,21.54444444,"18+","BA",90,100,"chance","64"
1.00118182390216,21.54444444,"18+","BA",75,40,"chance","64"
1.00118182390216,21.54444444,"18+","BA",90,20,"chance","64"
1.00118182390216,21.54444444,"18+","BA",10,30,"certain","64"
1.00118182390216,21.54444444,"18+","BA",25,50,"chance","64"
1.00118182390216,21.54444444,"18+","BA",75,20,"chance","64"
1.00118182390216,21.54444444,"18+","BA",50,100,"chance","64"
1.00118182390216,21.54444444,"18+","BA",50,30,"chance","64"
1.00118182390216,21.54444444,"18+","BA",10,5,"certain","64"
1.00118182390216,21.54444444,"18+","BA",25,40,"chance","64"
1.00118182390216,21.54444444,"18+","BA",90,10,"chance","64"
1.00118182390216,21.54444444,"18+","BA",25,5,"certain","64"
1.00118182390216,21.54444444,"18+","BA",50,50,"chance","64"
1.00118182390216,21.54444444,"18+","BA",75,10,"chance","64"
0.49343658032578,17.20277778,"14-17","BA",50,5,"chance","65"
0.49343658032578,17.20277778,"14-17","BA",10,30,"chance","65"
0.49343658032578,17.20277778,"14-17","BA",75,30,"chance","65"
0.49343658032578,17.20277778,"14-17","BA",10,40,"chance","65"
0.49343658032578,17.20277778,"14-17","BA",90,30,"chance","65"
0.49343658032578,17.20277778,"14-17","BA",50,10,"chance","65"
0.49343658032578,17.20277778,"14-17","BA",10,10,"chance","65"
0.49343658032578,17.20277778,"14-17","BA",25,10,"certain","65"
0.49343658032578,17.20277778,"14-17","BA",25,30,"chance","65"
0.49343658032578,17.20277778,"14-17","BA",75,20,"chance","65"
0.49343658032578,17.20277778,"14-17","BA",90,10,"chance","65"
0.49343658032578,17.20277778,"14-17","BA",10,50,"chance","65"
0.49343658032578,17.20277778,"14-17","BA",75,50,"chance","65"
0.49343658032578,17.20277778,"14-17","BA",50,100,"chance","65"
0.49343658032578,17.20277778,"14-17","BA",25,100,"certain","65"
0.49343658032578,17.20277778,"14-17","BA",25,20,"chance","65"
0.49343658032578,17.20277778,"14-17","BA",75,40,"chance","65"
0.49343658032578,17.20277778,"14-17","BA",25,40,"chance","65"
0.49343658032578,17.20277778,"14-17","BA",10,20,"chance","65"
0.49343658032578,17.20277778,"14-17","BA",90,40,"certain","65"
0.49343658032578,17.20277778,"14-17","BA",10,100,"chance","65"
0.49343658032578,17.20277778,"14-17","BA",25,50,"chance","65"
0.49343658032578,17.20277778,"14-17","BA",90,20,"chance","65"
0.49343658032578,17.20277778,"14-17","BA",50,20,"chance","65"
0.49343658032578,17.20277778,"14-17","BA",90,50,"chance","65"
0.49343658032578,17.20277778,"14-17","BA",50,40,"chance","65"
0.49343658032578,17.20277778,"14-17","BA",90,100,"certain","65"
0.49343658032578,17.20277778,"14-17","BA",75,100,"chance","65"
0.49343658032578,17.20277778,"14-17","BA",50,30,"chance","65"
0.49343658032578,17.20277778,"14-17","BA",90,5,"chance","65"
0.49343658032578,17.20277778,"14-17","BA",50,50,"chance","65"
0.49343658032578,17.20277778,"14-17","BA",75,10,"chance","65"
0.49343658032578,17.20277778,"14-17","BA",75,5,"chance","65"
0.49343658032578,17.20277778,"14-17","BA",25,5,"chance","65"
0.49343658032578,17.20277778,"14-17","BA",10,5,"chance","65"
0.105837743843501,17.36111111,"14-17","BA",10,10,"chance","66"
0.105837743843501,17.36111111,"14-17","BA",90,10,"certain","66"
0.105837743843501,17.36111111,"14-17","BA",10,30,"certain","66"
0.105837743843501,17.36111111,"14-17","BA",75,50,"chance","66"
0.105837743843501,17.36111111,"14-17","BA",75,30,"chance","66"
0.105837743843501,17.36111111,"14-17","BA",10,40,"certain","66"
0.105837743843501,17.36111111,"14-17","BA",25,100,"chance","66"
0.105837743843501,17.36111111,"14-17","BA",25,40,"certain","66"
0.105837743843501,17.36111111,"14-17","BA",25,30,"certain","66"
0.105837743843501,17.36111111,"14-17","BA",75,40,"certain","66"
0.105837743843501,17.36111111,"14-17","BA",50,100,"chance","66"
0.105837743843501,17.36111111,"14-17","BA",10,50,"certain","66"
0.105837743843501,17.36111111,"14-17","BA",10,20,"certain","66"
0.105837743843501,17.36111111,"14-17","BA",75,20,"certain","66"
0.105837743843501,17.36111111,"14-17","BA",90,100,"chance","66"
0.105837743843501,17.36111111,"14-17","BA",50,10,"chance","66"
0.105837743843501,17.36111111,"14-17","BA",75,5,"certain","66"
0.105837743843501,17.36111111,"14-17","BA",50,40,"chance","66"
0.105837743843501,17.36111111,"14-17","BA",10,100,"certain","66"
0.105837743843501,17.36111111,"14-17","BA",50,30,"chance","66"
0.105837743843501,17.36111111,"14-17","BA",25,5,"certain","66"
0.105837743843501,17.36111111,"14-17","BA",90,30,"certain","66"
0.105837743843501,17.36111111,"14-17","BA",25,20,"certain","66"
0.105837743843501,17.36111111,"14-17","BA",50,5,"chance","66"
0.105837743843501,17.36111111,"14-17","BA",25,10,"certain","66"
0.105837743843501,17.36111111,"14-17","BA",50,20,"chance","66"
0.105837743843501,17.36111111,"14-17","BA",50,50,"chance","66"
0.105837743843501,17.36111111,"14-17","BA",90,50,"certain","66"
0.105837743843501,17.36111111,"14-17","BA",90,20,"certain","66"
0.105837743843501,17.36111111,"14-17","BA",90,40,"certain","66"
0.105837743843501,17.36111111,"14-17","BA",10,5,"certain","66"
0.105837743843501,17.36111111,"14-17","BA",25,50,"certain","66"
0.105837743843501,17.36111111,"14-17","BA",90,5,"chance","66"
0.105837743843501,17.36111111,"14-17","BA",75,100,"chance","66"
0.105837743843501,17.36111111,"14-17","BA",75,10,"chance","66"
0.570332361293337,16.175,"14-17","BA",10,10,"certain","67"
0.570332361293337,16.175,"14-17","BA",25,40,"chance","67"
0.570332361293337,16.175,"14-17","BA",25,20,"certain","67"
0.570332361293337,16.175,"14-17","BA",10,100,"chance","67"
0.570332361293337,16.175,"14-17","BA",90,10,"chance","67"
0.570332361293337,16.175,"14-17","BA",90,50,"chance","67"
0.570332361293337,16.175,"14-17","BA",90,30,"chance","67"
0.570332361293337,16.175,"14-17","BA",25,30,"certain","67"
0.570332361293337,16.175,"14-17","BA",50,10,"certain","67"
0.570332361293337,16.175,"14-17","BA",25,10,"certain","67"
0.570332361293337,16.175,"14-17","BA",50,30,"chance","67"
0.570332361293337,16.175,"14-17","BA",90,5,"certain","67"
0.570332361293337,16.175,"14-17","BA",10,5,"certain","67"
0.570332361293337,16.175,"14-17","BA",25,100,"chance","67"
0.570332361293337,16.175,"14-17","BA",75,40,"chance","67"
0.570332361293337,16.175,"14-17","BA",75,100,"chance","67"
0.570332361293337,16.175,"14-17","BA",10,50,"chance","67"
0.570332361293337,16.175,"14-17","BA",75,5,"certain","67"
0.570332361293337,16.175,"14-17","BA",75,10,"chance","67"
0.570332361293337,16.175,"14-17","BA",50,100,"chance","67"
0.570332361293337,16.175,"14-17","BA",25,50,"certain","67"
0.570332361293337,16.175,"14-17","BA",10,20,"certain","67"
0.570332361293337,16.175,"14-17","BA",75,50,"chance","67"
0.570332361293337,16.175,"14-17","BA",50,5,"certain","67"
0.570332361293337,16.175,"14-17","BA",10,30,"certain","67"
0.570332361293337,16.175,"14-17","BA",90,100,"chance","67"
0.570332361293337,16.175,"14-17","BA",25,5,"certain","67"
0.570332361293337,16.175,"14-17","BA",50,50,"chance","67"
0.570332361293337,16.175,"14-17","BA",50,20,"certain","67"
0.570332361293337,16.175,"14-17","BA",90,20,"chance","67"
0.570332361293337,16.175,"14-17","BA",75,20,"chance","67"
0.570332361293337,16.175,"14-17","BA",50,40,"chance","67"
0.570332361293337,16.175,"14-17","BA",75,30,"chance","67"
0.570332361293337,16.175,"14-17","BA",90,40,"chance","67"
0.570332361293337,16.175,"14-17","BA",10,40,"certain","67"
0.651387041552224,16.01666667,"14-17","BA",25,40,"certain","68"
0.651387041552224,16.01666667,"14-17","BA",25,30,"certain","68"
0.651387041552224,16.01666667,"14-17","BA",90,50,"chance","68"
0.651387041552224,16.01666667,"14-17","BA",90,10,"chance","68"
0.651387041552224,16.01666667,"14-17","BA",50,5,"certain","68"
0.651387041552224,16.01666667,"14-17","BA",10,30,"certain","68"
0.651387041552224,16.01666667,"14-17","BA",75,50,"chance","68"
0.651387041552224,16.01666667,"14-17","BA",75,20,"chance","68"
0.651387041552224,16.01666667,"14-17","BA",50,10,"certain","68"
0.651387041552224,16.01666667,"14-17","BA",50,40,"chance","68"
0.651387041552224,16.01666667,"14-17","BA",75,5,"certain","68"
0.651387041552224,16.01666667,"14-17","BA",90,5,"certain","68"
0.651387041552224,16.01666667,"14-17","BA",25,10,"certain","68"
0.651387041552224,16.01666667,"14-17","BA",75,40,"chance","68"
0.651387041552224,16.01666667,"14-17","BA",10,100,"certain","68"
0.651387041552224,16.01666667,"14-17","BA",50,100,"chance","68"
0.651387041552224,16.01666667,"14-17","BA",25,20,"certain","68"
0.651387041552224,16.01666667,"14-17","BA",90,20,"chance","68"
0.651387041552224,16.01666667,"14-17","BA",25,50,"chance","68"
0.651387041552224,16.01666667,"14-17","BA",90,30,"chance","68"
0.651387041552224,16.01666667,"14-17","BA",50,20,"chance","68"
0.651387041552224,16.01666667,"14-17","BA",90,40,"chance","68"
0.651387041552224,16.01666667,"14-17","BA",75,10,"chance","68"
0.651387041552224,16.01666667,"14-17","BA",10,5,"certain","68"
0.651387041552224,16.01666667,"14-17","BA",10,50,"certain","68"
0.651387041552224,16.01666667,"14-17","BA",90,100,"chance","68"
0.651387041552224,16.01666667,"14-17","BA",25,5,"certain","68"
0.651387041552224,16.01666667,"14-17","BA",10,40,"certain","68"
0.651387041552224,16.01666667,"14-17","BA",10,10,"certain","68"
0.651387041552224,16.01666667,"14-17","BA",75,30,"chance","68"
0.651387041552224,16.01666667,"14-17","BA",50,30,"chance","68"
0.651387041552224,16.01666667,"14-17","BA",10,20,"certain","68"
0.651387041552224,16.01666667,"14-17","BA",25,100,"chance","68"
0.651387041552224,16.01666667,"14-17","BA",50,50,"chance","68"
0.651387041552224,16.01666667,"14-17","BA",75,100,"chance","68"
0.728093122697085,12.86111111,"13-Dec","BA",75,100,"chance","69"
0.728093122697085,12.86111111,"13-Dec","BA",10,100,"certain","69"
0.728093122697085,12.86111111,"13-Dec","BA",25,50,"chance","69"
0.728093122697085,12.86111111,"13-Dec","BA",25,10,"certain","69"
0.728093122697085,12.86111111,"13-Dec","BA",50,5,"certain","69"
0.728093122697085,12.86111111,"13-Dec","BA",25,30,"chance","69"
0.728093122697085,12.86111111,"13-Dec","BA",10,50,"certain","69"
0.728093122697085,12.86111111,"13-Dec","BA",75,50,"chance","69"
0.728093122697085,12.86111111,"13-Dec","BA",75,40,"certain","69"
0.728093122697085,12.86111111,"13-Dec","BA",50,100,"certain","69"
0.728093122697085,12.86111111,"13-Dec","BA",75,10,"certain","69"
0.728093122697085,12.86111111,"13-Dec","BA",10,10,"chance","69"
0.728093122697085,12.86111111,"13-Dec","BA",25,100,"chance","69"
0.728093122697085,12.86111111,"13-Dec","BA",90,20,"chance","69"
0.728093122697085,12.86111111,"13-Dec","BA",90,30,"chance","69"
0.728093122697085,12.86111111,"13-Dec","BA",10,20,"chance","69"
0.728093122697085,12.86111111,"13-Dec","BA",25,40,"certain","69"
0.728093122697085,12.86111111,"13-Dec","BA",75,5,"certain","69"
0.728093122697085,12.86111111,"13-Dec","BA",50,30,"certain","69"
0.728093122697085,12.86111111,"13-Dec","BA",75,20,"chance","69"
0.728093122697085,12.86111111,"13-Dec","BA",90,40,"chance","69"
0.728093122697085,12.86111111,"13-Dec","BA",10,30,"chance","69"
0.728093122697085,12.86111111,"13-Dec","BA",90,50,"chance","69"
0.728093122697085,12.86111111,"13-Dec","BA",75,30,"certain","69"
0.728093122697085,12.86111111,"13-Dec","BA",25,20,"chance","69"
0.728093122697085,12.86111111,"13-Dec","BA",10,5,"chance","69"
0.728093122697085,12.86111111,"13-Dec","BA",50,10,"certain","69"
0.728093122697085,12.86111111,"13-Dec","BA",90,5,"chance","69"
0.728093122697085,12.86111111,"13-Dec","BA",50,20,"certain","69"
0.728093122697085,12.86111111,"13-Dec","BA",50,40,"chance","69"
0.728093122697085,12.86111111,"13-Dec","BA",90,10,"certain","69"
0.728093122697085,12.86111111,"13-Dec","BA",25,5,"chance","69"
0.728093122697085,12.86111111,"13-Dec","BA",10,40,"certain","69"
0.728093122697085,12.86111111,"13-Dec","BA",90,100,"chance","69"
0.728093122697085,12.86111111,"13-Dec","BA",50,50,"certain","69"
0.436561769445847,12.96944444,"13-Dec","BA",10,100,"chance","70"
0.436561769445847,12.96944444,"13-Dec","BA",25,50,"certain","70"
0.436561769445847,12.96944444,"13-Dec","BA",10,10,"chance","70"
0.436561769445847,12.96944444,"13-Dec","BA",90,30,"certain","70"
0.436561769445847,12.96944444,"13-Dec","BA",50,100,"certain","70"
0.436561769445847,12.96944444,"13-Dec","BA",10,40,"chance","70"
0.436561769445847,12.96944444,"13-Dec","BA",50,10,"chance","70"
0.436561769445847,12.96944444,"13-Dec","BA",25,100,"chance","70"
0.436561769445847,12.96944444,"13-Dec","BA",10,50,"chance","70"
0.436561769445847,12.96944444,"13-Dec","BA",25,30,"chance","70"
0.436561769445847,12.96944444,"13-Dec","BA",25,10,"chance","70"
0.436561769445847,12.96944444,"13-Dec","BA",75,5,"chance","70"
0.436561769445847,12.96944444,"13-Dec","BA",10,20,"chance","70"
0.436561769445847,12.96944444,"13-Dec","BA",90,50,"certain","70"
0.436561769445847,12.96944444,"13-Dec","BA",75,100,"certain","70"
0.436561769445847,12.96944444,"13-Dec","BA",25,20,"certain","70"
0.436561769445847,12.96944444,"13-Dec","BA",75,10,"certain","70"
0.436561769445847,12.96944444,"13-Dec","BA",90,5,"chance","70"
0.436561769445847,12.96944444,"13-Dec","BA",75,50,"certain","70"
0.436561769445847,12.96944444,"13-Dec","BA",75,20,"certain","70"
0.436561769445847,12.96944444,"13-Dec","BA",90,10,"certain","70"
0.436561769445847,12.96944444,"13-Dec","BA",50,5,"chance","70"
0.436561769445847,12.96944444,"13-Dec","BA",50,30,"certain","70"
0.436561769445847,12.96944444,"13-Dec","BA",25,40,"chance","70"
0.436561769445847,12.96944444,"13-Dec","BA",90,20,"certain","70"
0.436561769445847,12.96944444,"13-Dec","BA",50,50,"certain","70"
0.436561769445847,12.96944444,"13-Dec","BA",75,30,"certain","70"
0.436561769445847,12.96944444,"13-Dec","BA",75,40,"certain","70"
0.436561769445847,12.96944444,"13-Dec","BA",25,5,"chance","70"
0.436561769445847,12.96944444,"13-Dec","BA",10,30,"chance","70"
0.436561769445847,12.96944444,"13-Dec","BA",90,40,"certain","70"
0.436561769445847,12.96944444,"13-Dec","BA",50,40,"chance","70"
0.436561769445847,12.96944444,"13-Dec","BA",90,100,"certain","70"
0.436561769445847,12.96944444,"13-Dec","BA",10,5,"chance","70"
0.436561769445847,12.96944444,"13-Dec","BA",50,20,"chance","70"
0.635644335069302,12.75,"13-Dec","BA",90,10,"certain","71"
0.635644335069302,12.75,"13-Dec","BA",75,5,"chance","71"
0.635644335069302,12.75,"13-Dec","BA",90,20,"chance","71"
0.635644335069302,12.75,"13-Dec","BA",90,50,"chance","71"
0.635644335069302,12.75,"13-Dec","BA",10,30,"chance","71"
0.635644335069302,12.75,"13-Dec","BA",50,5,"chance","71"
0.635644335069302,12.75,"13-Dec","BA",90,40,"chance","71"
0.635644335069302,12.75,"13-Dec","BA",25,30,"chance","71"
0.635644335069302,12.75,"13-Dec","BA",50,30,"certain","71"
0.635644335069302,12.75,"13-Dec","BA",90,100,"chance","71"
0.635644335069302,12.75,"13-Dec","BA",75,10,"certain","71"
0.635644335069302,12.75,"13-Dec","BA",75,100,"chance","71"
0.635644335069302,12.75,"13-Dec","BA",25,100,"chance","71"
0.635644335069302,12.75,"13-Dec","BA",10,40,"chance","71"
0.635644335069302,12.75,"13-Dec","BA",50,10,"chance","71"
0.635644335069302,12.75,"13-Dec","BA",75,20,"certain","71"
0.635644335069302,12.75,"13-Dec","BA",25,50,"chance","71"
0.635644335069302,12.75,"13-Dec","BA",25,10,"chance","71"
0.635644335069302,12.75,"13-Dec","BA",75,50,"chance","71"
0.635644335069302,12.75,"13-Dec","BA",10,50,"chance","71"
0.635644335069302,12.75,"13-Dec","BA",90,5,"chance","71"
0.635644335069302,12.75,"13-Dec","BA",90,30,"certain","71"
0.635644335069302,12.75,"13-Dec","BA",75,40,"chance","71"
0.635644335069302,12.75,"13-Dec","BA",10,20,"chance","71"
0.635644335069302,12.75,"13-Dec","BA",25,5,"certain","71"
