"","SID","age","Age_Category","Condition","Chance","Amount","response_self"
"2056","YF248",21.85277778,"18+","FP",75,50,"chance"
"2057","YF248",21.85277778,"18+","FP",90,30,"chance"
"2058","YF248",21.85277778,"18+","FP",75,30,"certain"
"2059","YF248",21.85277778,"18+","FP",10,50,"certain"
"2060","YF248",21.85277778,"18+","FP",50,40,"certain"
"2061","YF248",21.85277778,"18+","FP",90,100,"chance"
"2062","YF248",21.85277778,"18+","FP",50,50,"certain"
"2063","YF248",21.85277778,"18+","FP",75,20,"certain"
"2064","YF248",21.85277778,"18+","FP",25,100,"certain"
"2065","YF248",21.85277778,"18+","FP",25,20,"certain"
"2066","YF249",20.74722222,"18+","FP",50,30,"certain"
"2067","YF249",20.74722222,"18+","FP",10,100,"certain"
"2068","YF249",20.74722222,"18+","FP",50,10,"certain"
"2069","YF249",20.74722222,"18+","FP",50,20,"certain"
"2070","YF249",20.74722222,"18+","FP",90,10,"chance"
"2071","YF249",20.74722222,"18+","FP",25,50,"certain"
"2072","YF249",20.74722222,"18+","FP",10,5,"certain"
"2073","YF249",20.74722222,"18+","FP",10,30,"certain"
"2074","YF249",20.74722222,"18+","FP",50,5,"certain"
"2075","YF249",20.74722222,"18+","FP",10,20,"certain"
"2076","YF249",20.74722222,"18+","FP",10,10,"certain"
"2077","YF249",20.74722222,"18+","FP",25,10,"certain"
"2078","YF249",20.74722222,"18+","FP",25,30,"certain"
"2079","YF249",20.74722222,"18+","FP",50,40,"certain"
"2080","YF249",20.74722222,"18+","FP",25,100,"certain"
"2081","YF249",20.74722222,"18+","FP",90,5,"certain"
"2082","YF249",20.74722222,"18+","FP",50,100,"certain"
"2083","YF249",20.74722222,"18+","FP",25,40,"certain"
"2084","YF249",20.74722222,"18+","FP",25,20,"certain"
"2085","YF249",20.74722222,"18+","FP",10,40,"certain"
"2086","YF249",20.74722222,"18+","FP",75,10,"chance"
"2087","YF249",20.74722222,"18+","FP",75,40,"chance"
"2088","YF249",20.74722222,"18+","FP",75,50,"chance"
"2089","YF249",20.74722222,"18+","FP",10,50,"certain"
"2090","YF249",20.74722222,"18+","FP",75,100,"chance"
"2091","YF249",20.74722222,"18+","FP",75,20,"chance"
"2092","YF249",20.74722222,"18+","FP",90,50,"chance"
"2093","YF249",20.74722222,"18+","FP",75,30,"chance"
"2094","YF249",20.74722222,"18+","FP",50,50,"certain"
"2095","YF249",20.74722222,"18+","FP",90,40,"chance"
"2096","YF249",20.74722222,"18+","FP",25,5,"certain"
"2097","YF249",20.74722222,"18+","FP",90,100,"chance"
"2098","YF249",20.74722222,"18+","FP",75,5,"certain"
"2099","YF249",20.74722222,"18+","FP",90,20,"chance"
"2100","YF249",20.74722222,"18+","FP",90,30,"chance"
"2101","YF252",22.58888889,"18+","FP",90,10,"chance"
"2102","YF252",22.58888889,"18+","FP",75,50,"chance"
"2103","YF252",22.58888889,"18+","FP",50,10,"chance"
"2104","YF252",22.58888889,"18+","FP",25,100,"chance"
"2105","YF252",22.58888889,"18+","FP",10,30,"certain"
"2106","YF252",22.58888889,"18+","FP",50,100,"chance"
"2107","YF252",22.58888889,"18+","FP",50,5,"certain"
"2108","YF252",22.58888889,"18+","FP",10,20,"certain"
"2109","YF252",22.58888889,"18+","FP",75,10,"chance"
"2110","YF252",22.58888889,"18+","FP",90,100,"chance"
"2111","YF252",22.58888889,"18+","FP",10,100,"chance"
"2112","YF252",22.58888889,"18+","FP",50,30,"chance"
"2113","YF252",22.58888889,"18+","FP",10,5,"certain"
"2114","YF252",22.58888889,"18+","FP",75,100,"chance"
"2115","YF252",22.58888889,"18+","FP",10,40,"certain"
"2116","YF252",22.58888889,"18+","FP",25,30,"chance"
"2117","YF252",22.58888889,"18+","FP",50,50,"chance"
"2118","YF252",22.58888889,"18+","FP",25,10,"certain"
"2119","YF252",22.58888889,"18+","FP",75,40,"chance"
"2120","YF252",22.58888889,"18+","FP",75,20,"chance"
"2121","YF252",22.58888889,"18+","FP",90,5,"certain"
"2122","YF252",22.58888889,"18+","FP",10,50,"chance"
"2123","YF252",22.58888889,"18+","FP",50,40,"chance"
"2124","YF252",22.58888889,"18+","FP",25,50,"chance"
"2125","YF252",22.58888889,"18+","FP",75,5,"certain"
"2126","YF252",22.58888889,"18+","FP",25,20,"chance"
"2127","YF252",22.58888889,"18+","FP",10,10,"certain"
"2128","YF252",22.58888889,"18+","FP",90,50,"chance"
"2129","YF252",22.58888889,"18+","FP",90,40,"chance"
"2130","YF252",22.58888889,"18+","FP",25,40,"chance"
"2131","YF252",22.58888889,"18+","FP",90,30,"chance"
"2132","YF252",22.58888889,"18+","FP",50,20,"chance"
"2133","YF252",22.58888889,"18+","FP",90,20,"chance"
"2134","YF252",22.58888889,"18+","FP",75,30,"chance"
"2135","YF252",22.58888889,"18+","FP",25,5,"certain"
"2136","YF253",21.95,"18+","FP",90,50,"chance"
"2137","YF253",21.95,"18+","FP",10,20,"certain"
"2138","YF253",21.95,"18+","FP",50,100,"chance"
"2139","YF253",21.95,"18+","FP",25,30,"certain"
"2140","YF253",21.95,"18+","FP",50,20,"chance"
"2141","YF253",21.95,"18+","FP",75,40,"chance"
"2142","YF253",21.95,"18+","FP",50,5,"certain"
"2143","YF253",21.95,"18+","FP",10,100,"certain"
"2144","YF253",21.95,"18+","FP",90,100,"chance"
"2145","YF253",21.95,"18+","FP",10,5,"certain"
"2146","YF253",21.95,"18+","FP",90,5,"certain"
"2147","YF253",21.95,"18+","FP",50,40,"chance"
"2148","YF253",21.95,"18+","FP",90,30,"chance"
"2149","YF253",21.95,"18+","FP",75,10,"chance"
"2150","YF253",21.95,"18+","FP",90,20,"chance"
"2151","YF253",21.95,"18+","FP",75,30,"chance"
"2152","YF253",21.95,"18+","FP",25,100,"chance"
"2153","YF253",21.95,"18+","FP",75,100,"chance"
"2154","YF253",21.95,"18+","FP",25,5,"certain"
"2155","YF253",21.95,"18+","FP",10,50,"certain"
"2156","YF253",21.95,"18+","FP",10,10,"certain"
"2157","YF253",21.95,"18+","FP",50,10,"certain"
"2158","YF253",21.95,"18+","FP",50,50,"chance"
"2159","YF253",21.95,"18+","FP",75,50,"chance"
"2160","YF253",21.95,"18+","FP",90,10,"chance"
"2161","YF253",21.95,"18+","FP",25,40,"chance"
"2162","YF253",21.95,"18+","FP",75,5,"certain"
"2163","YF253",21.95,"18+","FP",25,10,"certain"
"2164","YF253",21.95,"18+","FP",25,50,"chance"
"2165","YF253",21.95,"18+","FP",50,30,"chance"
"2166","YF253",21.95,"18+","FP",75,20,"chance"
"2167","YF253",21.95,"18+","FP",25,20,"certain"
"2168","YF253",21.95,"18+","FP",90,40,"chance"
"2169","YF253",21.95,"18+","FP",10,40,"certain"
"2170","YF253",21.95,"18+","FP",10,30,"certain"
"2171","YF254",22.30277778,"18+","FP",75,40,"chance"
"2172","YF254",22.30277778,"18+","FP",90,50,"chance"
"2173","YF254",22.30277778,"18+","FP",50,5,"certain"
"2174","YF254",22.30277778,"18+","FP",25,40,"certain"
"2175","YF254",22.30277778,"18+","FP",90,100,"chance"
"2176","YF254",22.30277778,"18+","FP",50,20,"certain"
"2177","YF254",22.30277778,"18+","FP",10,100,"certain"
"2178","YF254",22.30277778,"18+","FP",25,30,"certain"
"2179","YF254",22.30277778,"18+","FP",10,20,"certain"
"2180","YF254",22.30277778,"18+","FP",90,30,"chance"
"2181","YF254",22.30277778,"18+","FP",75,30,"chance"
"2182","YF254",22.30277778,"18+","FP",90,20,"chance"
"2183","YF254",22.30277778,"18+","FP",75,5,"certain"
"2184","YF254",22.30277778,"18+","FP",75,50,"chance"
"2185","YF254",22.30277778,"18+","FP",90,10,"chance"
"2186","YF254",22.30277778,"18+","FP",50,10,"certain"
"2187","YF254",22.30277778,"18+","FP",25,5,"certain"
"2188","YF254",22.30277778,"18+","FP",25,50,"certain"
"2189","YF254",22.30277778,"18+","FP",10,5,"certain"
"2190","YF254",22.30277778,"18+","FP",90,40,"chance"
"2191","YF254",22.30277778,"18+","FP",90,5,"certain"
"2192","YF254",22.30277778,"18+","FP",75,10,"certain"
"2193","YF254",22.30277778,"18+","FP",50,30,"certain"
"2194","YF254",22.30277778,"18+","FP",10,10,"certain"
"2195","YF254",22.30277778,"18+","FP",10,40,"certain"
"2196","YF254",22.30277778,"18+","FP",75,100,"chance"
"2197","YF254",22.30277778,"18+","FP",25,100,"certain"
"2198","YF254",22.30277778,"18+","FP",75,20,"chance"
"2199","YF254",22.30277778,"18+","FP",50,40,"chance"
"2200","YF254",22.30277778,"18+","FP",50,50,"chance"
"2201","YF254",22.30277778,"18+","FP",50,100,"chance"
"2202","YF254",22.30277778,"18+","FP",25,20,"certain"
"2203","YF254",22.30277778,"18+","FP",10,50,"certain"
"2204","YF254",22.30277778,"18+","FP",10,30,"certain"
"2205","YF254",22.30277778,"18+","FP",25,10,"certain"
"2206","YF255",21.54444444,"18+","FP",10,100,"chance"
"2207","YF255",21.54444444,"18+","FP",50,10,"certain"
"2208","YF255",21.54444444,"18+","FP",10,5,"certain"
"2209","YF255",21.54444444,"18+","FP",25,50,"chance"
"2210","YF255",21.54444444,"18+","FP",75,50,"chance"
"2211","YF255",21.54444444,"18+","FP",50,100,"chance"
"2212","YF255",21.54444444,"18+","FP",90,40,"chance"
"2213","YF255",21.54444444,"18+","FP",25,10,"certain"
"2214","YF255",21.54444444,"18+","FP",75,100,"chance"
"2215","YF255",21.54444444,"18+","FP",10,40,"certain"
"2216","YF255",21.54444444,"18+","FP",90,5,"certain"
"2217","YF255",21.54444444,"18+","FP",10,30,"certain"
"2218","YF255",21.54444444,"18+","FP",10,50,"chance"
"2219","YF255",21.54444444,"18+","FP",25,20,"certain"
"2220","YF255",21.54444444,"18+","FP",50,5,"certain"
"2221","YF255",21.54444444,"18+","FP",75,40,"chance"
"2222","YF255",21.54444444,"18+","FP",90,20,"chance"
"2223","YF255",21.54444444,"18+","FP",90,100,"chance"
"2224","YF255",21.54444444,"18+","FP",50,30,"chance"
"2225","YF255",21.54444444,"18+","FP",90,10,"chance"
"2226","YF255",21.54444444,"18+","FP",75,10,"chance"
"2227","YF255",21.54444444,"18+","FP",25,30,"chance"
"2228","YF255",21.54444444,"18+","FP",90,30,"chance"
"2229","YF255",21.54444444,"18+","FP",10,10,"certain"
"2230","YF255",21.54444444,"18+","FP",10,20,"certain"
"2231","YF255",21.54444444,"18+","FP",50,50,"chance"
"2232","YF255",21.54444444,"18+","FP",75,20,"chance"
"2233","YF255",21.54444444,"18+","FP",75,5,"certain"
"2234","YF255",21.54444444,"18+","FP",25,100,"chance"
"2235","YF255",21.54444444,"18+","FP",50,40,"chance"
"2236","YF255",21.54444444,"18+","FP",50,20,"chance"
"2237","YF255",21.54444444,"18+","FP",25,40,"chance"
"2238","YF255",21.54444444,"18+","FP",90,50,"chance"
"2239","YF255",21.54444444,"18+","FP",25,5,"certain"
"2240","YF255",21.54444444,"18+","FP",75,30,"chance"
"2241","YF256",17.20277778,"14-17","FP",90,50,"chance"
"2242","YF256",17.20277778,"14-17","FP",90,100,"chance"
"2243","YF256",17.20277778,"14-17","FP",25,30,"certain"
"2244","YF256",17.20277778,"14-17","FP",50,20,"chance"
"2245","YF256",17.20277778,"14-17","FP",10,100,"certain"
"2246","YF256",17.20277778,"14-17","FP",50,5,"certain"
"2247","YF256",17.20277778,"14-17","FP",10,20,"certain"
"2248","YF256",17.20277778,"14-17","FP",75,40,"chance"
"2249","YF256",17.20277778,"14-17","FP",25,40,"certain"
"2250","YF256",17.20277778,"14-17","FP",75,10,"certain"
"2251","YF256",17.20277778,"14-17","FP",90,20,"chance"
"2252","YF256",17.20277778,"14-17","FP",90,10,"chance"
"2253","YF256",17.20277778,"14-17","FP",50,10,"certain"
"2254","YF256",17.20277778,"14-17","FP",50,40,"chance"
"2255","YF256",17.20277778,"14-17","FP",25,5,"certain"
"2256","YF256",17.20277778,"14-17","FP",75,5,"certain"
"2257","YF256",17.20277778,"14-17","FP",90,30,"chance"
"2258","YF256",17.20277778,"14-17","FP",75,30,"chance"
"2259","YF256",17.20277778,"14-17","FP",10,10,"certain"
"2260","YF256",17.20277778,"14-17","FP",75,100,"chance"
"2261","YF256",17.20277778,"14-17","FP",50,50,"chance"
"2262","YF256",17.20277778,"14-17","FP",25,50,"chance"
"2263","YF256",17.20277778,"14-17","FP",10,50,"certain"
"2264","YF256",17.20277778,"14-17","FP",25,100,"certain"
"2265","YF256",17.20277778,"14-17","FP",10,5,"certain"
"2266","YF256",17.20277778,"14-17","FP",75,50,"chance"
"2267","YF256",17.20277778,"14-17","FP",25,10,"certain"
"2268","YF256",17.20277778,"14-17","FP",90,5,"certain"
"2269","YF256",17.20277778,"14-17","FP",10,40,"certain"
"2270","YF256",17.20277778,"14-17","FP",25,20,"certain"
"2271","YF256",17.20277778,"14-17","FP",90,40,"chance"
"2272","YF256",17.20277778,"14-17","FP",50,30,"chance"
"2273","YF256",17.20277778,"14-17","FP",50,100,"chance"
"2274","YF256",17.20277778,"14-17","FP",10,30,"certain"
"2275","YF256",17.20277778,"14-17","FP",75,20,"chance"
"2276","YF257",17.36111111,"14-17","FP",50,10,"certain"
"2277","YF257",17.36111111,"14-17","FP",10,30,"certain"
"2278","YF257",17.36111111,"14-17","FP",90,10,"certain"
"2279","YF257",17.36111111,"14-17","FP",75,50,"certain"
"2280","YF257",17.36111111,"14-17","FP",90,5,"certain"
"2281","YF257",17.36111111,"14-17","FP",10,5,"certain"
"2282","YF257",17.36111111,"14-17","FP",10,20,"certain"
"2283","YF257",17.36111111,"14-17","FP",75,30,"certain"
"2284","YF257",17.36111111,"14-17","FP",75,10,"certain"
"2285","YF257",17.36111111,"14-17","FP",10,100,"certain"
"2286","YF257",17.36111111,"14-17","FP",50,30,"certain"
"2287","YF257",17.36111111,"14-17","FP",50,20,"certain"
"2288","YF257",17.36111111,"14-17","FP",10,40,"certain"
"2289","YF257",17.36111111,"14-17","FP",25,10,"certain"
"2290","YF257",17.36111111,"14-17","FP",75,40,"chance"
"2291","YF257",17.36111111,"14-17","FP",90,30,"chance"
"2292","YF257",17.36111111,"14-17","FP",75,100,"chance"
"2293","YF257",17.36111111,"14-17","FP",50,100,"chance"
"2294","YF257",17.36111111,"14-17","FP",25,20,"certain"
"2295","YF257",17.36111111,"14-17","FP",75,20,"certain"
"2296","YF257",17.36111111,"14-17","FP",10,10,"certain"
"2297","YF257",17.36111111,"14-17","FP",50,40,"chance"
"2298","YF257",17.36111111,"14-17","FP",25,50,"certain"
"2299","YF257",17.36111111,"14-17","FP",75,5,"certain"
"2300","YF257",17.36111111,"14-17","FP",90,100,"certain"
"2301","YF257",17.36111111,"14-17","FP",90,40,"certain"
"2302","YF257",17.36111111,"14-17","FP",10,50,"certain"
"2303","YF257",17.36111111,"14-17","FP",25,100,"certain"
"2304","YF257",17.36111111,"14-17","FP",90,20,"certain"
"2305","YF257",17.36111111,"14-17","FP",25,40,"certain"
"2306","YF257",17.36111111,"14-17","FP",50,5,"certain"
"2307","YF257",17.36111111,"14-17","FP",25,5,"certain"
"2308","YF257",17.36111111,"14-17","FP",25,30,"certain"
"2309","YF257",17.36111111,"14-17","FP",50,50,"chance"
"2310","YF257",17.36111111,"14-17","FP",90,50,"chance"
"2311","YF258",16.175,"14-17","FP",10,50,"certain"
"2312","YF258",16.175,"14-17","FP",10,100,"chance"
"2313","YF258",16.175,"14-17","FP",75,10,"chance"
"2314","YF258",16.175,"14-17","FP",50,10,"certain"
"2315","YF258",16.175,"14-17","FP",10,10,"certain"
"2316","YF258",16.175,"14-17","FP",10,40,"certain"
"2317","YF258",16.175,"14-17","FP",90,100,"chance"
"2318","YF258",16.175,"14-17","FP",90,10,"chance"
"2319","YF258",16.175,"14-17","FP",25,10,"certain"
"2320","YF258",16.175,"14-17","FP",50,100,"chance"
"2321","YF258",16.175,"14-17","FP",75,20,"chance"
"2322","YF258",16.175,"14-17","FP",75,5,"certain"
"2323","YF258",16.175,"14-17","FP",75,40,"chance"
"2324","YF258",16.175,"14-17","FP",75,30,"chance"
"2325","YF258",16.175,"14-17","FP",25,5,"certain"
"2326","YF258",16.175,"14-17","FP",90,40,"chance"
"2327","YF258",16.175,"14-17","FP",50,40,"chance"
"2328","YF258",16.175,"14-17","FP",75,100,"chance"
"2329","YF258",16.175,"14-17","FP",90,5,"certain"
"2330","YF258",16.175,"14-17","FP",75,50,"chance"
"2331","YF258",16.175,"14-17","FP",10,5,"certain"
"2332","YF258",16.175,"14-17","FP",50,5,"certain"
"2333","YF258",16.175,"14-17","FP",25,30,"certain"
"2334","YF258",16.175,"14-17","FP",10,30,"certain"
"2335","YF258",16.175,"14-17","FP",90,20,"chance"
"2336","YF258",16.175,"14-17","FP",25,100,"chance"
"2337","YF258",16.175,"14-17","FP",50,30,"chance"
"2338","YF258",16.175,"14-17","FP",25,20,"certain"
"2339","YF258",16.175,"14-17","FP",25,50,"certain"
"2340","YF258",16.175,"14-17","FP",10,20,"certain"
"2341","YF258",16.175,"14-17","FP",50,50,"chance"
"2342","YF258",16.175,"14-17","FP",90,50,"chance"
"2343","YF258",16.175,"14-17","FP",90,30,"chance"
"2344","YF258",16.175,"14-17","FP",50,20,"certain"
"2345","YF258",16.175,"14-17","FP",25,40,"certain"
"2346","YF259",16.01666667,"14-17","FP",90,100,"chance"
"2347","YF259",16.01666667,"14-17","FP",25,30,"certain"
"2348","YF259",16.01666667,"14-17","FP",75,40,"chance"
"2349","YF259",16.01666667,"14-17","FP",75,30,"chance"
"2350","YF259",16.01666667,"14-17","FP",25,100,"chance"
"2351","YF259",16.01666667,"14-17","FP",50,20,"certain"
"2352","YF259",16.01666667,"14-17","FP",50,5,"certain"
"2353","YF259",16.01666667,"14-17","FP",10,20,"certain"
"2354","YF259",16.01666667,"14-17","FP",75,5,"certain"
"2355","YF259",16.01666667,"14-17","FP",50,50,"chance"
"2356","YF259",16.01666667,"14-17","FP",90,5,"certain"
"2357","YF259",16.01666667,"14-17","FP",75,100,"chance"
"2358","YF259",16.01666667,"14-17","FP",90,40,"chance"
"2359","YF259",16.01666667,"14-17","FP",75,50,"chance"
"2360","YF259",16.01666667,"14-17","FP",10,5,"certain"
"2361","YF259",16.01666667,"14-17","FP",10,10,"certain"
"2362","YF259",16.01666667,"14-17","FP",25,40,"chance"
"2363","YF259",16.01666667,"14-17","FP",90,50,"chance"
"2364","YF259",16.01666667,"14-17","FP",75,10,"chance"
"2365","YF259",16.01666667,"14-17","FP",90,30,"chance"
"2366","YF259",16.01666667,"14-17","FP",25,5,"certain"
"2367","YF259",16.01666667,"14-17","FP",90,20,"chance"
"2368","YF259",16.01666667,"14-17","FP",25,20,"certain"
"2369","YF259",16.01666667,"14-17","FP",90,10,"chance"
"2370","YF259",16.01666667,"14-17","FP",10,40,"certain"
"2371","YF259",16.01666667,"14-17","FP",50,40,"chance"
"2372","YF259",16.01666667,"14-17","FP",25,50,"chance"
"2373","YF259",16.01666667,"14-17","FP",50,30,"chance"
"2374","YF259",16.01666667,"14-17","FP",10,50,"certain"
"2375","YF259",16.01666667,"14-17","FP",25,10,"certain"
"2376","YF259",16.01666667,"14-17","FP",75,20,"chance"
"2377","YF259",16.01666667,"14-17","FP",50,100,"chance"
"2378","YF259",16.01666667,"14-17","FP",50,10,"certain"
"2379","YF259",16.01666667,"14-17","FP",10,100,"certain"
"2380","YF259",16.01666667,"14-17","FP",10,30,"certain"
"2381","YF262",12.86111111,"13-Dec","FP",25,30,"chance"
"2382","YF262",12.86111111,"13-Dec","FP",50,100,"chance"
"2383","YF262",12.86111111,"13-Dec","FP",75,100,"chance"
"2384","YF262",12.86111111,"13-Dec","FP",75,10,"certain"
"2385","YF262",12.86111111,"13-Dec","FP",10,20,"certain"
"2386","YF262",12.86111111,"13-Dec","FP",25,40,"certain"
"2387","YF262",12.86111111,"13-Dec","FP",90,100,"chance"
"2388","YF262",12.86111111,"13-Dec","FP",10,100,"chance"
"2389","YF262",12.86111111,"13-Dec","FP",50,5,"certain"
"2390","YF262",12.86111111,"13-Dec","FP",90,5,"certain"
"2391","YF262",12.86111111,"13-Dec","FP",50,50,"chance"
"2392","YF262",12.86111111,"13-Dec","FP",90,50,"chance"
"2393","YF262",12.86111111,"13-Dec","FP",75,5,"certain"
"2394","YF262",12.86111111,"13-Dec","FP",75,40,"chance"
"2395","YF262",12.86111111,"13-Dec","FP",10,40,"certain"
"2396","YF262",12.86111111,"13-Dec","FP",25,100,"chance"
"2397","YF262",12.86111111,"13-Dec","FP",75,50,"chance"
"2398","YF262",12.86111111,"13-Dec","FP",10,10,"certain"
"2399","YF262",12.86111111,"13-Dec","FP",25,5,"certain"
"2400","YF262",12.86111111,"13-Dec","FP",10,50,"certain"
"2401","YF262",12.86111111,"13-Dec","FP",75,30,"chance"
"2402","YF262",12.86111111,"13-Dec","FP",25,20,"certain"
"2403","YF262",12.86111111,"13-Dec","FP",50,30,"chance"
"2404","YF262",12.86111111,"13-Dec","FP",50,40,"chance"
"2405","YF262",12.86111111,"13-Dec","FP",90,30,"chance"
"2406","YF262",12.86111111,"13-Dec","FP",90,20,"chance"
"2407","YF262",12.86111111,"13-Dec","FP",25,50,"chance"
"2408","YF262",12.86111111,"13-Dec","FP",50,20,"chance"
"2409","YF262",12.86111111,"13-Dec","FP",90,10,"certain"
"2410","YF262",12.86111111,"13-Dec","FP",90,40,"chance"
"2411","YF262",12.86111111,"13-Dec","FP",10,5,"certain"
"2412","YF262",12.86111111,"13-Dec","FP",25,10,"certain"
"2413","YF262",12.86111111,"13-Dec","FP",10,30,"certain"
"2414","YF262",12.86111111,"13-Dec","FP",50,10,"certain"
"2415","YF262",12.86111111,"13-Dec","FP",75,20,"chance"
"2416","YF263",12.96944444,"13-Dec","FP",25,10,"certain"
"2417","YF263",12.96944444,"13-Dec","FP",90,40,"chance"
"2418","YF263",12.96944444,"13-Dec","FP",90,30,"chance"
"2419","YF263",12.96944444,"13-Dec","FP",75,30,"chance"
"2420","YF263",12.96944444,"13-Dec","FP",25,100,"certain"
"2421","YF263",12.96944444,"13-Dec","FP",75,10,"chance"
"2422","YF263",12.96944444,"13-Dec","FP",25,5,"certain"
"2423","YF263",12.96944444,"13-Dec","FP",10,30,"certain"
"2424","YF263",12.96944444,"13-Dec","FP",50,5,"certain"
"2425","YF263",12.96944444,"13-Dec","FP",50,100,"chance"
"2426","YF263",12.96944444,"13-Dec","FP",90,100,"chance"
"2427","YF263",12.96944444,"13-Dec","FP",10,50,"certain"
"2428","YF263",12.96944444,"13-Dec","FP",50,10,"certain"
"2429","YF263",12.96944444,"13-Dec","FP",10,40,"certain"
"2430","YF263",12.96944444,"13-Dec","FP",75,40,"chance"
"2431","YF263",12.96944444,"13-Dec","FP",90,20,"chance"
"2432","YF263",12.96944444,"13-Dec","FP",10,100,"certain"
"2433","YF263",12.96944444,"13-Dec","FP",25,20,"certain"
"2434","YF263",12.96944444,"13-Dec","FP",25,40,"certain"
"2435","YF263",12.96944444,"13-Dec","FP",10,10,"certain"
"2436","YF263",12.96944444,"13-Dec","FP",75,50,"chance"
"2437","YF263",12.96944444,"13-Dec","FP",50,40,"chance"
"2438","YF263",12.96944444,"13-Dec","FP",90,5,"certain"
"2439","YF263",12.96944444,"13-Dec","FP",75,20,"chance"
"2440","YF263",12.96944444,"13-Dec","FP",90,10,"chance"
"2441","YF263",12.96944444,"13-Dec","FP",50,30,"chance"
"2442","YF263",12.96944444,"13-Dec","FP",75,100,"chance"
"2443","YF263",12.96944444,"13-Dec","FP",75,5,"certain"
"2444","YF263",12.96944444,"13-Dec","FP",50,20,"certain"
"2445","YF263",12.96944444,"13-Dec","FP",10,5,"certain"
"2446","YF263",12.96944444,"13-Dec","FP",25,50,"certain"
"2447","YF263",12.96944444,"13-Dec","FP",50,50,"chance"
"2448","YF263",12.96944444,"13-Dec","FP",10,20,"certain"
"2449","YF263",12.96944444,"13-Dec","FP",90,50,"chance"
"2450","YF263",12.96944444,"13-Dec","FP",25,30,"certain"
"2451","YF264",12.75,"13-Dec","FP",25,30,"certain"
"2452","YF264",12.75,"13-Dec","FP",75,50,"chance"
"2453","YF264",12.75,"13-Dec","FP",75,40,"chance"
"2454","YF264",12.75,"13-Dec","FP",90,100,"chance"
"2455","YF264",12.75,"13-Dec","FP",10,40,"certain"
"2456","YF264",12.75,"13-Dec","FP",50,100,"chance"
"2457","YF264",12.75,"13-Dec","FP",50,50,"chance"
"2458","YF264",12.75,"13-Dec","FP",90,40,"chance"
"2459","YF264",12.75,"13-Dec","FP",75,10,"chance"
"2460","YF264",12.75,"13-Dec","FP",25,40,"certain"
"2461","YF264",12.75,"13-Dec","FP",75,100,"chance"
"2462","YF264",12.75,"13-Dec","FP",50,20,"chance"
"2463","YF264",12.75,"13-Dec","FP",90,10,"chance"
"2464","YF264",12.75,"13-Dec","FP",90,50,"chance"
"2465","YF264",12.75,"13-Dec","FP",25,20,"certain"
"2466","YF264",12.75,"13-Dec","FP",75,20,"chance"
"2467","YF264",12.75,"13-Dec","FP",25,5,"certain"
"2468","YF264",12.75,"13-Dec","FP",10,10,"certain"
"2469","YF264",12.75,"13-Dec","FP",75,5,"certain"
"2470","YF264",12.75,"13-Dec","FP",10,100,"certain"
"2471","YF264",12.75,"13-Dec","FP",90,20,"chance"
"2472","YF264",12.75,"13-Dec","FP",10,50,"certain"
"2473","YF264",12.75,"13-Dec","FP",90,5,"certain"
"2474","YF264",12.75,"13-Dec","FP",90,30,"chance"
"2475","YF264",12.75,"13-Dec","FP",75,30,"chance"
"2476","YF264",12.75,"13-Dec","FP",50,30,"chance"
"2477","YF264",12.75,"13-Dec","FP",50,40,"chance"
"2478","YF264",12.75,"13-Dec","FP",25,10,"certain"
"2479","YF264",12.75,"13-Dec","FP",50,5,"certain"
"2480","YF264",12.75,"13-Dec","FP",10,30,"certain"
"2481","YF264",12.75,"13-Dec","FP",10,5,"certain"
"2482","YF264",12.75,"13-Dec","FP",25,50,"chance"
"2483","YF264",12.75,"13-Dec","FP",25,100,"chance"
"2484","YF264",12.75,"13-Dec","FP",50,10,"certain"
"2485","YF264",12.75,"13-Dec","FP",10,20,"certain"
"2486","YF265",12.725,"13-Dec","FP",50,10,"certain"
"2487","YF265",12.725,"13-Dec","FP",10,100,"certain"
"2488","YF265",12.725,"13-Dec","FP",75,20,"chance"
"2489","YF265",12.725,"13-Dec","FP",10,50,"certain"
"2490","YF265",12.725,"13-Dec","FP",90,40,"chance"
"2491","YF265",12.725,"13-Dec","FP",10,10,"certain"
"2492","YF265",12.725,"13-Dec","FP",50,50,"chance"
"2493","YF265",12.725,"13-Dec","FP",10,40,"certain"
"2494","YF265",12.725,"13-Dec","FP",90,100,"chance"
"2495","YF265",12.725,"13-Dec","FP",75,50,"chance"
"2496","YF265",12.725,"13-Dec","FP",10,20,"certain"
"2497","YF265",12.725,"13-Dec","FP",50,5,"certain"
"2498","YF265",12.725,"13-Dec","FP",10,5,"certain"
"2499","YF265",12.725,"13-Dec","FP",75,100,"chance"
"2500","YF265",12.725,"13-Dec","FP",50,40,"chance"
"2501","YF265",12.725,"13-Dec","FP",50,30,"chance"
"2502","YF265",12.725,"13-Dec","FP",90,10,"chance"
"2503","YF265",12.725,"13-Dec","FP",90,5,"certain"
"2504","YF265",12.725,"13-Dec","FP",75,5,"certain"
"2505","YF265",12.725,"13-Dec","FP",75,10,"chance"
"2506","YF265",12.725,"13-Dec","FP",75,30,"chance"
"2507","YF265",12.725,"13-Dec","FP",75,40,"chance"
"2508","YF265",12.725,"13-Dec","FP",90,20,"chance"
"2509","YF265",12.725,"13-Dec","FP",50,20,"chance"
"2510","YF265",12.725,"13-Dec","FP",50,100,"chance"
"2511","YF265",12.725,"13-Dec","FP",25,10,"certain"
