"","SID","age","Age_Category","Condition","Chance","Amount","response_self"
"2415","YF262",12.86111111,"13-Dec","Baseline",10,30,"certain"
"2416","YF263",12.96944444,"13-Dec","Baseline",90,20,"chance"
"2417","YF263",12.96944444,"13-Dec","Baseline",90,10,"chance"
"2418","YF263",12.96944444,"13-Dec","Baseline",75,5,"certain"
"2419","YF263",12.96944444,"13-Dec","Baseline",50,100,"chance"
"2420","YF263",12.96944444,"13-Dec","Baseline",75,50,"chance"
"2421","YF263",12.96944444,"13-Dec","Baseline",10,40,"certain"
"2422","YF263",12.96944444,"13-Dec","Baseline",25,30,"certain"
"2423","YF263",12.96944444,"13-Dec","Baseline",50,5,"certain"
"2424","YF263",12.96944444,"13-Dec","Baseline",25,50,"certain"
"2425","YF263",12.96944444,"13-Dec","Baseline",50,20,"chance"
"2426","YF263",12.96944444,"13-Dec","Baseline",50,50,"chance"
"2427","YF263",12.96944444,"13-Dec","Baseline",75,30,"chance"
"2428","YF263",12.96944444,"13-Dec","Baseline",25,20,"certain"
"2429","YF263",12.96944444,"13-Dec","Baseline",10,20,"certain"
"2430","YF263",12.96944444,"13-Dec","Baseline",10,5,"certain"
"2431","YF263",12.96944444,"13-Dec","Baseline",10,100,"certain"
"2432","YF263",12.96944444,"13-Dec","Baseline",90,5,"certain"
"2433","YF263",12.96944444,"13-Dec","Baseline",50,30,"certain"
"2434","YF263",12.96944444,"13-Dec","Baseline",25,10,"certain"
"2435","YF263",12.96944444,"13-Dec","Baseline",25,40,"certain"
"2436","YF263",12.96944444,"13-Dec","Baseline",50,10,"certain"
"2437","YF263",12.96944444,"13-Dec","Baseline",25,5,"certain"
"2438","YF263",12.96944444,"13-Dec","Baseline",25,100,"certain"
"2439","YF263",12.96944444,"13-Dec","Baseline",10,10,"certain"
"2440","YF263",12.96944444,"13-Dec","Baseline",10,50,"certain"
"2441","YF263",12.96944444,"13-Dec","Baseline",10,30,"certain"
"2442","YF263",12.96944444,"13-Dec","Baseline",50,40,"certain"
"2443","YF263",12.96944444,"13-Dec","Baseline",90,100,"chance"
"2444","YF263",12.96944444,"13-Dec","Baseline",75,100,"chance"
"2445","YF263",12.96944444,"13-Dec","Baseline",90,40,"chance"
"2446","YF263",12.96944444,"13-Dec","Baseline",75,40,"chance"
"2447","YF263",12.96944444,"13-Dec","Baseline",75,20,"chance"
"2448","YF263",12.96944444,"13-Dec","Baseline",90,50,"chance"
"2449","YF263",12.96944444,"13-Dec","Baseline",90,30,"chance"
"2450","YF263",12.96944444,"13-Dec","Baseline",75,10,"chance"
"2451","YF264",12.75,"13-Dec","Baseline",75,100,"chance"
"2452","YF264",12.75,"13-Dec","Baseline",10,100,"chance"
"2453","YF264",12.75,"13-Dec","Baseline",75,30,"chance"
"2454","YF264",12.75,"13-Dec","Baseline",75,20,"chance"
"2455","YF264",12.75,"13-Dec","Baseline",50,40,"chance"
"2456","YF264",12.75,"13-Dec","Baseline",10,20,"certain"
"2457","YF264",12.75,"13-Dec","Baseline",75,5,"certain"
"2458","YF264",12.75,"13-Dec","Baseline",50,5,"certain"
"2459","YF264",12.75,"13-Dec","Baseline",10,5,"certain"
"2460","YF264",12.75,"13-Dec","Baseline",90,50,"chance"
"2461","YF264",12.75,"13-Dec","Baseline",25,20,"certain"
"2462","YF264",12.75,"13-Dec","Baseline",90,5,"certain"
"2463","YF264",12.75,"13-Dec","Baseline",25,100,"chance"
"2464","YF264",12.75,"13-Dec","Baseline",50,30,"chance"
"2465","YF264",12.75,"13-Dec","Baseline",90,30,"chance"
"2466","YF264",12.75,"13-Dec","Baseline",10,40,"certain"
"2467","YF264",12.75,"13-Dec","Baseline",75,10,"chance"
"2468","YF264",12.75,"13-Dec","Baseline",75,50,"chance"
"2469","YF264",12.75,"13-Dec","Baseline",25,5,"certain"
"2470","YF264",12.75,"13-Dec","Baseline",10,50,"certain"
"2471","YF264",12.75,"13-Dec","Baseline",50,100,"chance"
"2472","YF264",12.75,"13-Dec","Baseline",90,10,"chance"
"2473","YF264",12.75,"13-Dec","Baseline",90,20,"chance"
"2474","YF264",12.75,"13-Dec","Baseline",10,10,"certain"
"2475","YF264",12.75,"13-Dec","Baseline",90,100,"chance"
"2476","YF264",12.75,"13-Dec","Baseline",25,30,"certain"
"2477","YF264",12.75,"13-Dec","Baseline",50,10,"certain"
"2478","YF264",12.75,"13-Dec","Baseline",25,10,"certain"
"2479","YF264",12.75,"13-Dec","Baseline",50,20,"chance"
"2480","YF264",12.75,"13-Dec","Baseline",90,40,"chance"
"2481","YF264",12.75,"13-Dec","Baseline",25,50,"chance"
"2482","YF264",12.75,"13-Dec","Baseline",10,30,"certain"
"2483","YF264",12.75,"13-Dec","Baseline",75,40,"chance"
"2484","YF264",12.75,"13-Dec","Baseline",25,40,"chance"
"2485","YF264",12.75,"13-Dec","Baseline",50,50,"chance"
"2486","YF265",12.725,"13-Dec","Baseline",90,5,"certain"
"2487","YF265",12.725,"13-Dec","Baseline",90,20,"chance"
"2488","YF265",12.725,"13-Dec","Baseline",25,100,"chance"
"2489","YF265",12.725,"13-Dec","Baseline",50,40,"chance"
"2490","YF265",12.725,"13-Dec","Baseline",50,20,"certain"
"2491","YF265",12.725,"13-Dec","Baseline",25,20,"certain"
"2492","YF265",12.725,"13-Dec","Baseline",10,30,"certain"
"2493","YF265",12.725,"13-Dec","Baseline",50,100,"chance"
"2494","YF265",12.725,"13-Dec","Baseline",90,40,"chance"
"2495","YF265",12.725,"13-Dec","Baseline",25,30,"certain"
"2496","YF265",12.725,"13-Dec","Baseline",90,50,"chance"
"2497","YF265",12.725,"13-Dec","Baseline",75,50,"chance"
"2498","YF265",12.725,"13-Dec","Baseline",50,5,"certain"
"2499","YF265",12.725,"13-Dec","Baseline",10,100,"certain"
"2500","YF265",12.725,"13-Dec","Baseline",25,10,"certain"
"2501","YF265",12.725,"13-Dec","Baseline",90,10,"chance"
"2502","YF265",12.725,"13-Dec","Baseline",25,5,"certain"
"2503","YF265",12.725,"13-Dec","Baseline",10,5,"certain"
"2504","YF265",12.725,"13-Dec","Baseline",25,50,"certain"
"2505","YF265",12.725,"13-Dec","Baseline",75,5,"certain"
"2506","YF265",12.725,"13-Dec","Baseline",75,20,"chance"
"2507","YF265",12.725,"13-Dec","Baseline",10,10,"certain"
"2508","YF265",12.725,"13-Dec","Baseline",75,100,"chance"
"2509","YF265",12.725,"13-Dec","Baseline",50,30,"chance"
"2510","YF265",12.725,"13-Dec","Baseline",10,40,"certain"
"2511","YF265",12.725,"13-Dec","Baseline",90,30,"chance"
"2512","YF265",12.725,"13-Dec","Baseline",10,20,"certain"
"2513","YF265",12.725,"13-Dec","Baseline",90,100,"chance"
"2514","YF265",12.725,"13-Dec","Baseline",75,30,"chance"
"2515","YF265",12.725,"13-Dec","Baseline",10,50,"certain"
"2516","YF265",12.725,"13-Dec","Baseline",50,50,"chance"
"2517","YF265",12.725,"13-Dec","Baseline",75,10,"chance"
"2518","YF265",12.725,"13-Dec","Baseline",50,10,"certain"
"2519","YF265",12.725,"13-Dec","Baseline",75,40,"chance"
"2520","YF265",12.725,"13-Dec","Baseline",25,40,"certain"
"2521","YF266",22.18055556,"18+","Baseline",25,100,"certain"
"2522","YF266",22.18055556,"18+","Baseline",10,20,"certain"
"2523","YF266",22.18055556,"18+","Baseline",75,50,"chance"
"2524","YF266",22.18055556,"18+","Baseline",50,40,"certain"
"2525","YF266",22.18055556,"18+","Baseline",50,5,"certain"
"2526","YF266",22.18055556,"18+","Baseline",90,5,"certain"
"2527","YF266",22.18055556,"18+","Baseline",25,5,"certain"
"2528","YF266",22.18055556,"18+","Baseline",75,5,"certain"
"2529","YF266",22.18055556,"18+","Baseline",90,50,"chance"
"2530","YF266",22.18055556,"18+","Baseline",50,100,"chance"
"2531","YF266",22.18055556,"18+","Baseline",10,5,"certain"
"2532","YF266",22.18055556,"18+","Baseline",75,10,"certain"
"2533","YF266",22.18055556,"18+","Baseline",90,100,"chance"
"2534","YF266",22.18055556,"18+","Baseline",50,20,"certain"
"2535","YF266",22.18055556,"18+","Baseline",25,30,"certain"
"2536","YF266",22.18055556,"18+","Baseline",90,10,"certain"
"2537","YF266",22.18055556,"18+","Baseline",50,30,"chance"
"2538","YF266",22.18055556,"18+","Baseline",25,40,"certain"
"2539","YF266",22.18055556,"18+","Baseline",10,100,"certain"
"2540","YF266",22.18055556,"18+","Baseline",75,40,"chance"
"2541","YF266",22.18055556,"18+","Baseline",10,40,"certain"
"2542","YF266",22.18055556,"18+","Baseline",25,20,"certain"
"2543","YF266",22.18055556,"18+","Baseline",50,50,"chance"
"2544","YF266",22.18055556,"18+","Baseline",25,10,"certain"
"2545","YF266",22.18055556,"18+","Baseline",10,10,"certain"
"2546","YF266",22.18055556,"18+","Baseline",75,30,"certain"
"2547","YF266",22.18055556,"18+","Baseline",75,100,"chance"
"2548","YF266",22.18055556,"18+","Baseline",90,40,"chance"
"2549","YF266",22.18055556,"18+","Baseline",10,30,"certain"
"2550","YF266",22.18055556,"18+","Baseline",90,20,"chance"
"2551","YF266",22.18055556,"18+","Baseline",75,20,"certain"
"2552","YF266",22.18055556,"18+","Baseline",10,50,"certain"
"2553","YF266",22.18055556,"18+","Baseline",50,10,"certain"
"2554","YF266",22.18055556,"18+","Baseline",25,50,"certain"
"2555","YF266",22.18055556,"18+","Baseline",90,30,"chance"
"2556","YF267",22.79444444,"18+","Baseline",90,5,"certain"
"2557","YF267",22.79444444,"18+","Baseline",90,20,"chance"
"2558","YF267",22.79444444,"18+","Baseline",50,50,"chance"
"2559","YF267",22.79444444,"18+","Baseline",10,30,"certain"
"2560","YF267",22.79444444,"18+","Baseline",75,20,"chance"
"2561","YF267",22.79444444,"18+","Baseline",50,40,"chance"
"2562","YF267",22.79444444,"18+","Baseline",50,100,"chance"
"2563","YF267",22.79444444,"18+","Baseline",10,40,"certain"
"2564","YF267",22.79444444,"18+","Baseline",50,30,"chance"
"2565","YF267",22.79444444,"18+","Baseline",50,20,"certain"
"2566","YF267",22.79444444,"18+","Baseline",10,50,"certain"
"2567","YF267",22.79444444,"18+","Baseline",50,5,"certain"
"2568","YF267",22.79444444,"18+","Baseline",25,20,"certain"
"2569","YF267",22.79444444,"18+","Baseline",25,5,"certain"
"2570","YF267",22.79444444,"18+","Baseline",10,5,"certain"
"2571","YF267",22.79444444,"18+","Baseline",75,10,"certain"
"2572","YF267",22.79444444,"18+","Baseline",75,100,"chance"
"2573","YF267",22.79444444,"18+","Baseline",10,10,"certain"
"2574","YF267",22.79444444,"18+","Baseline",10,100,"chance"
"2575","YF267",22.79444444,"18+","Baseline",75,40,"chance"
"2576","YF267",22.79444444,"18+","Baseline",90,100,"chance"
"2577","YF267",22.79444444,"18+","Baseline",90,30,"chance"
"2578","YF267",22.79444444,"18+","Baseline",50,10,"certain"
"2579","YF267",22.79444444,"18+","Baseline",25,50,"certain"
"2580","YF267",22.79444444,"18+","Baseline",10,20,"certain"
"2581","YF267",22.79444444,"18+","Baseline",25,100,"chance"
"2582","YF267",22.79444444,"18+","Baseline",75,30,"certain"
"2583","YF267",22.79444444,"18+","Baseline",90,50,"chance"
"2584","YF267",22.79444444,"18+","Baseline",90,40,"chance"
"2585","YF267",22.79444444,"18+","Baseline",75,50,"chance"
"2586","YF267",22.79444444,"18+","Baseline",75,5,"certain"
"2587","YF267",22.79444444,"18+","Baseline",90,10,"chance"
"2588","YF267",22.79444444,"18+","Baseline",25,40,"certain"
"2589","YF267",22.79444444,"18+","Baseline",25,10,"certain"
"2590","YF267",22.79444444,"18+","Baseline",25,30,"certain"
"2591","YF268",16.38055556,"14-17","Baseline",75,30,"chance"
"2592","YF268",16.38055556,"14-17","Baseline",90,5,"certain"
"2593","YF268",16.38055556,"14-17","Baseline",10,20,"certain"
"2594","YF268",16.38055556,"14-17","Baseline",90,50,"chance"
"2595","YF268",16.38055556,"14-17","Baseline",50,30,"chance"
"2596","YF268",16.38055556,"14-17","Baseline",25,10,"certain"
"2597","YF268",16.38055556,"14-17","Baseline",50,5,"certain"
"2598","YF268",16.38055556,"14-17","Baseline",50,50,"chance"
"2599","YF268",16.38055556,"14-17","Baseline",25,5,"certain"
"2600","YF268",16.38055556,"14-17","Baseline",10,50,"certain"
"2601","YF268",16.38055556,"14-17","Baseline",50,100,"chance"
"2602","YF268",16.38055556,"14-17","Baseline",10,5,"certain"
"2603","YF268",16.38055556,"14-17","Baseline",50,40,"chance"
"2604","YF268",16.38055556,"14-17","Baseline",90,40,"chance"
"2605","YF268",16.38055556,"14-17","Baseline",10,10,"certain"
"2606","YF268",16.38055556,"14-17","Baseline",25,30,"chance"
"2607","YF268",16.38055556,"14-17","Baseline",90,100,"chance"
"2608","YF268",16.38055556,"14-17","Baseline",90,10,"chance"
"2609","YF268",16.38055556,"14-17","Baseline",25,20,"chance"
"2610","YF268",16.38055556,"14-17","Baseline",75,40,"chance"
"2611","YF268",16.38055556,"14-17","Baseline",25,50,"chance"
"2612","YF268",16.38055556,"14-17","Baseline",75,100,"chance"
"2613","YF268",16.38055556,"14-17","Baseline",90,20,"chance"
"2614","YF268",16.38055556,"14-17","Baseline",75,50,"chance"
"2615","YF268",16.38055556,"14-17","Baseline",75,5,"certain"
"2616","YF268",16.38055556,"14-17","Baseline",50,20,"chance"
"2617","YF268",16.38055556,"14-17","Baseline",50,10,"certain"
"2618","YF268",16.38055556,"14-17","Baseline",10,40,"certain"
"2619","YF268",16.38055556,"14-17","Baseline",25,40,"certain"
"2620","YF268",16.38055556,"14-17","Baseline",25,100,"chance"
"2621","YF268",16.38055556,"14-17","Baseline",10,30,"certain"
"2622","YF268",16.38055556,"14-17","Baseline",75,10,"certain"
"2623","YF268",16.38055556,"14-17","Baseline",10,100,"chance"
"2624","YF268",16.38055556,"14-17","Baseline",90,30,"chance"
"2625","YF268",16.38055556,"14-17","Baseline",75,20,"chance"
"2626","YF269",16.52777778,"14-17","Baseline",50,40,"certain"
"2627","YF269",16.52777778,"14-17","Baseline",50,30,"certain"
"2628","YF269",16.52777778,"14-17","Baseline",50,100,"chance"
"2629","YF269",16.52777778,"14-17","Baseline",75,20,"chance"
"2630","YF269",16.52777778,"14-17","Baseline",90,40,"chance"
"2631","YF269",16.52777778,"14-17","Baseline",50,50,"chance"
"2632","YF269",16.52777778,"14-17","Baseline",90,100,"chance"
"2633","YF269",16.52777778,"14-17","Baseline",90,30,"chance"
"2634","YF269",16.52777778,"14-17","Baseline",10,30,"certain"
"2635","YF269",16.52777778,"14-17","Baseline",75,10,"chance"
"2636","YF269",16.52777778,"14-17","Baseline",75,40,"chance"
"2637","YF269",16.52777778,"14-17","Baseline",10,10,"certain"
"2638","YF269",16.52777778,"14-17","Baseline",50,20,"certain"
"2639","YF269",16.52777778,"14-17","Baseline",90,50,"chance"
"2640","YF269",16.52777778,"14-17","Baseline",25,50,"certain"
"2641","YF269",16.52777778,"14-17","Baseline",75,100,"chance"
"2642","YF269",16.52777778,"14-17","Baseline",10,40,"certain"
"2643","YF269",16.52777778,"14-17","Baseline",50,5,"certain"
"2644","YF269",16.52777778,"14-17","Baseline",50,10,"certain"
"2645","YF269",16.52777778,"14-17","Baseline",90,20,"chance"
"2646","YF269",16.52777778,"14-17","Baseline",25,5,"certain"
"2647","YF269",16.52777778,"14-17","Baseline",10,50,"certain"
"2648","YF269",16.52777778,"14-17","Baseline",25,100,"chance"
"2649","YF269",16.52777778,"14-17","Baseline",75,5,"certain"
"2650","YF269",16.52777778,"14-17","Baseline",25,20,"certain"
"2651","YF269",16.52777778,"14-17","Baseline",10,20,"certain"
"2652","YF269",16.52777778,"14-17","Baseline",25,40,"certain"
"2653","YF269",16.52777778,"14-17","Baseline",75,30,"chance"
"2654","YF269",16.52777778,"14-17","Baseline",10,100,"certain"
"2655","YF269",16.52777778,"14-17","Baseline",10,5,"certain"
"2656","YF269",16.52777778,"14-17","Baseline",25,30,"certain"
"2657","YF269",16.52777778,"14-17","Baseline",90,10,"chance"
"2658","YF269",16.52777778,"14-17","Baseline",75,50,"chance"
"2659","YF269",16.52777778,"14-17","Baseline",25,10,"certain"
"2660","YF269",16.52777778,"14-17","Baseline",90,5,"certain"
"2661","YF270",16.39166667,"14-17","Baseline",25,10,"certain"
"2662","YF270",16.39166667,"14-17","Baseline",50,5,"certain"
"2663","YF270",16.39166667,"14-17","Baseline",25,20,"certain"
"2664","YF270",16.39166667,"14-17","Baseline",90,100,"chance"
"2665","YF270",16.39166667,"14-17","Baseline",90,50,"chance"
"2666","YF270",16.39166667,"14-17","Baseline",75,5,"certain"
"2667","YF270",16.39166667,"14-17","Baseline",75,40,"certain"
"2668","YF270",16.39166667,"14-17","Baseline",50,50,"certain"
"2669","YF270",16.39166667,"14-17","Baseline",10,100,"certain"
"2670","YF270",16.39166667,"14-17","Baseline",90,20,"chance"
"2671","YF270",16.39166667,"14-17","Baseline",10,20,"certain"
"2672","YF270",16.39166667,"14-17","Baseline",75,50,"certain"
"2673","YF270",16.39166667,"14-17","Baseline",50,100,"chance"
"2674","YF270",16.39166667,"14-17","Baseline",10,30,"certain"
"2675","YF270",16.39166667,"14-17","Baseline",50,40,"certain"
"2676","YF270",16.39166667,"14-17","Baseline",50,10,"certain"
"2677","YF270",16.39166667,"14-17","Baseline",10,40,"certain"
"2678","YF270",16.39166667,"14-17","Baseline",25,40,"certain"
"2679","YF270",16.39166667,"14-17","Baseline",75,10,"certain"
"2680","YF270",16.39166667,"14-17","Baseline",25,30,"certain"
"2681","YF270",16.39166667,"14-17","Baseline",25,5,"certain"
"2682","YF270",16.39166667,"14-17","Baseline",90,40,"chance"
"2683","YF270",16.39166667,"14-17","Baseline",75,30,"certain"
"2684","YF270",16.39166667,"14-17","Baseline",10,10,"certain"
"2685","YF270",16.39166667,"14-17","Baseline",50,20,"certain"
"2686","YF270",16.39166667,"14-17","Baseline",75,100,"chance"
"2687","YF270",16.39166667,"14-17","Baseline",50,30,"certain"
"2688","YF270",16.39166667,"14-17","Baseline",90,10,"chance"
"2689","YF270",16.39166667,"14-17","Baseline",75,20,"certain"
"2690","YF270",16.39166667,"14-17","Baseline",10,50,"certain"
"2691","YF270",16.39166667,"14-17","Baseline",10,5,"certain"
"2692","YF270",16.39166667,"14-17","Baseline",90,5,"certain"
"2693","YF270",16.39166667,"14-17","Baseline",90,30,"certain"
"2694","YF270",16.39166667,"14-17","Baseline",25,50,"certain"
"2695","YF270",16.39166667,"14-17","Baseline",25,100,"certain"
"2696","YF271",16.50277778,"14-17","Baseline",10,5,"certain"
"2697","YF271",16.50277778,"14-17","Baseline",10,40,"certain"
"2698","YF271",16.50277778,"14-17","Baseline",50,20,"chance"
"2699","YF271",16.50277778,"14-17","Baseline",25,30,"chance"
"2700","YF271",16.50277778,"14-17","Baseline",10,50,"certain"
"2701","YF271",16.50277778,"14-17","Baseline",90,20,"chance"
"2702","YF271",16.50277778,"14-17","Baseline",50,10,"certain"
"2703","YF271",16.50277778,"14-17","Baseline",10,30,"certain"
"2704","YF271",16.50277778,"14-17","Baseline",25,5,"certain"
"2705","YF271",16.50277778,"14-17","Baseline",90,10,"chance"
"2706","YF271",16.50277778,"14-17","Baseline",75,10,"chance"
"2707","YF271",16.50277778,"14-17","Baseline",75,40,"chance"
"2708","YF271",16.50277778,"14-17","Baseline",75,100,"chance"
"2709","YF271",16.50277778,"14-17","Baseline",10,100,"certain"
"2710","YF271",16.50277778,"14-17","Baseline",50,50,"chance"
"2711","YF271",16.50277778,"14-17","Baseline",50,5,"certain"
"2712","YF271",16.50277778,"14-17","Baseline",90,100,"chance"
"2713","YF271",16.50277778,"14-17","Baseline",25,40,"certain"
"2714","YF271",16.50277778,"14-17","Baseline",25,50,"certain"
"2715","YF271",16.50277778,"14-17","Baseline",75,5,"certain"
"2716","YF271",16.50277778,"14-17","Baseline",10,10,"certain"
"2717","YF271",16.50277778,"14-17","Baseline",90,30,"chance"
"2718","YF271",16.50277778,"14-17","Baseline",90,50,"chance"
"2719","YF271",16.50277778,"14-17","Baseline",90,40,"chance"
"2720","YF271",16.50277778,"14-17","Baseline",50,100,"chance"
"2721","YF271",16.50277778,"14-17","Baseline",90,5,"certain"
"2722","YF271",16.50277778,"14-17","Baseline",75,30,"chance"
"2723","YF271",16.50277778,"14-17","Baseline",25,20,"certain"
"2724","YF271",16.50277778,"14-17","Baseline",75,20,"chance"
"2725","YF271",16.50277778,"14-17","Baseline",10,20,"certain"
"2726","YF271",16.50277778,"14-17","Baseline",25,10,"certain"
"2727","YF271",16.50277778,"14-17","Baseline",25,100,"chance"
"2728","YF271",16.50277778,"14-17","Baseline",75,50,"chance"
"2729","YF271",16.50277778,"14-17","Baseline",50,40,"chance"
"2730","YF271",16.50277778,"14-17","Baseline",50,30,"chance"
"2731","YF272",16.33055556,"14-17","Baseline",50,5,"chance"
"2732","YF272",16.33055556,"14-17","Baseline",90,50,"chance"
"2733","YF272",16.33055556,"14-17","Baseline",50,50,"chance"
"2734","YF272",16.33055556,"14-17","Baseline",25,20,"certain"
"2735","YF272",16.33055556,"14-17","Baseline",50,30,"chance"
"2736","YF272",16.33055556,"14-17","Baseline",25,10,"certain"
"2737","YF272",16.33055556,"14-17","Baseline",90,10,"chance"
"2738","YF272",16.33055556,"14-17","Baseline",75,50,"chance"
"2739","YF272",16.33055556,"14-17","Baseline",25,40,"certain"
"2740","YF272",16.33055556,"14-17","Baseline",50,100,"chance"
"2741","YF272",16.33055556,"14-17","Baseline",90,20,"chance"
"2742","YF272",16.33055556,"14-17","Baseline",90,30,"chance"
"2743","YF272",16.33055556,"14-17","Baseline",10,50,"certain"
"2744","YF272",16.33055556,"14-17","Baseline",10,5,"certain"
"2745","YF272",16.33055556,"14-17","Baseline",10,30,"certain"
"2746","YF272",16.33055556,"14-17","Baseline",75,100,"chance"
"2747","YF272",16.33055556,"14-17","Baseline",90,100,"chance"
"2748","YF272",16.33055556,"14-17","Baseline",10,100,"certain"
"2749","YF272",16.33055556,"14-17","Baseline",75,30,"chance"
"2750","YF272",16.33055556,"14-17","Baseline",90,40,"chance"
"2751","YF272",16.33055556,"14-17","Baseline",75,40,"certain"
"2752","YF272",16.33055556,"14-17","Baseline",25,5,"certain"
"2753","YF272",16.33055556,"14-17","Baseline",50,20,"chance"
"2754","YF272",16.33055556,"14-17","Baseline",75,5,"chance"
"2755","YF272",16.33055556,"14-17","Baseline",75,10,"chance"
"2756","YF272",16.33055556,"14-17","Baseline",75,20,"chance"
"2757","YF272",16.33055556,"14-17","Baseline",50,10,"chance"
"2758","YF272",16.33055556,"14-17","Baseline",25,30,"certain"
"2759","YF272",16.33055556,"14-17","Baseline",50,40,"chance"
"2760","YF272",16.33055556,"14-17","Baseline",25,100,"certain"
"2761","YF272",16.33055556,"14-17","Baseline",90,5,"chance"
"2762","YF272",16.33055556,"14-17","Baseline",10,10,"certain"
"2763","YF272",16.33055556,"14-17","Baseline",10,40,"certain"
"2764","YF272",16.33055556,"14-17","Baseline",25,50,"certain"
"2765","YF272",16.33055556,"14-17","Baseline",10,20,"certain"
"2766","YF273",16.61944444,"14-17","Baseline",75,5,"certain"
"2767","YF273",16.61944444,"14-17","Baseline",90,30,"chance"
"2768","YF273",16.61944444,"14-17","Baseline",10,50,"certain"
"2769","YF273",16.61944444,"14-17","Baseline",50,50,"chance"
"2770","YF273",16.61944444,"14-17","Baseline",90,5,"certain"
"2771","YF273",16.61944444,"14-17","Baseline",90,10,"chance"
"2772","YF273",16.61944444,"14-17","Baseline",90,20,"chance"
"2773","YF273",16.61944444,"14-17","Baseline",25,50,"chance"
"2774","YF273",16.61944444,"14-17","Baseline",25,100,"chance"
"2775","YF273",16.61944444,"14-17","Baseline",75,100,"chance"
"2776","YF273",16.61944444,"14-17","Baseline",10,5,"certain"
"2777","YF273",16.61944444,"14-17","Baseline",10,30,"certain"
"2778","YF273",16.61944444,"14-17","Baseline",90,100,"chance"
"2779","YF273",16.61944444,"14-17","Baseline",25,40,"chance"
"2780","YF273",16.61944444,"14-17","Baseline",75,10,"chance"
"2781","YF273",16.61944444,"14-17","Baseline",75,50,"chance"
"2782","YF273",16.61944444,"14-17","Baseline",75,40,"chance"
"2783","YF273",16.61944444,"14-17","Baseline",10,20,"certain"
"2784","YF273",16.61944444,"14-17","Baseline",50,20,"chance"
"2785","YF273",16.61944444,"14-17","Baseline",50,100,"chance"
"2786","YF273",16.61944444,"14-17","Baseline",25,5,"certain"
"2787","YF273",16.61944444,"14-17","Baseline",25,10,"certain"
"2788","YF273",16.61944444,"14-17","Baseline",25,30,"certain"
"2789","YF273",16.61944444,"14-17","Baseline",75,30,"chance"
"2790","YF273",16.61944444,"14-17","Baseline",10,10,"certain"
"2791","YF273",16.61944444,"14-17","Baseline",10,40,"certain"
"2792","YF273",16.61944444,"14-17","Baseline",50,10,"certain"
"2793","YF273",16.61944444,"14-17","Baseline",50,40,"chance"
"2794","YF273",16.61944444,"14-17","Baseline",90,50,"chance"
"2795","YF273",16.61944444,"14-17","Baseline",90,40,"chance"
"2796","YF273",16.61944444,"14-17","Baseline",25,20,"certain"
"2797","YF273",16.61944444,"14-17","Baseline",75,20,"chance"
"2798","YF273",16.61944444,"14-17","Baseline",10,100,"certain"
"2799","YF273",16.61944444,"14-17","Baseline",50,5,"certain"
"2800","YF273",16.61944444,"14-17","Baseline",50,30,"chance"
"2801","YF942",13.6,"13-Dec","Baseline",50,10,"certain"
"2802","YF942",13.6,"13-Dec","Baseline",75,5,"certain"
"2803","YF942",13.6,"13-Dec","Baseline",50,40,"chance"
"2804","YF942",13.6,"13-Dec","Baseline",25,100,"chance"
"2805","YF942",13.6,"13-Dec","Baseline",75,30,"chance"
"2806","YF942",13.6,"13-Dec","Baseline",90,20,"chance"
"2807","YF942",13.6,"13-Dec","Baseline",50,100,"chance"
"2808","YF942",13.6,"13-Dec","Baseline",90,50,"chance"
"2809","YF942",13.6,"13-Dec","Baseline",25,20,"certain"
"2810","YF942",13.6,"13-Dec","Baseline",10,40,"certain"
"2811","YF942",13.6,"13-Dec","Baseline",90,5,"certain"
"2812","YF942",13.6,"13-Dec","Baseline",50,30,"certain"
"2813","YF942",13.6,"13-Dec","Baseline",25,5,"certain"
"2814","YF942",13.6,"13-Dec","Baseline",50,50,"chance"
"2815","YF942",13.6,"13-Dec","Baseline",25,10,"certain"
"2816","YF942",13.6,"13-Dec","Baseline",25,50,"chance"
"2817","YF942",13.6,"13-Dec","Baseline",25,30,"certain"
"2818","YF942",13.6,"13-Dec","Baseline",90,30,"chance"
"2819","YF942",13.6,"13-Dec","Baseline",25,40,"certain"
"2820","YF942",13.6,"13-Dec","Baseline",10,5,"certain"
"2821","YF942",13.6,"13-Dec","Baseline",10,10,"certain"
"2822","YF942",13.6,"13-Dec","Baseline",75,100,"chance"
"2823","YF942",13.6,"13-Dec","Baseline",10,30,"certain"
"2824","YF942",13.6,"13-Dec","Baseline",10,50,"certain"
"2825","YF942",13.6,"13-Dec","Baseline",90,40,"chance"
"2826","YF942",13.6,"13-Dec","Baseline",50,5,"certain"
"2827","YF942",13.6,"13-Dec","Baseline",90,100,"chance"
"2828","YF942",13.6,"13-Dec","Baseline",90,10,"chance"
"2829","YF942",13.6,"13-Dec","Baseline",10,20,"certain"
"2830","YF942",13.6,"13-Dec","Baseline",75,50,"chance"
"2831","YF942",13.6,"13-Dec","Baseline",75,20,"chance"
"2832","YF942",13.6,"13-Dec","Baseline",50,20,"certain"
"2833","YF942",13.6,"13-Dec","Baseline",75,40,"chance"
"2834","YF942",13.6,"13-Dec","Baseline",75,10,"certain"
"2835","YF942",13.6,"13-Dec","Baseline",10,100,"certain"
"2836","YF943",14.32222222,"14-17","Baseline",90,20,"chance"
"2837","YF943",14.32222222,"14-17","Baseline",25,5,"certain"
