"","SID","Alpha","X","age","friend","friendSelectedResponse","viewing_status","collabtype","Chance","Amount","response_self"
"2268","YF263",0.436561769445847,2268,12.96944444,"YF262","certain","private","DesiredAntagonistic",10,30,"chance"
"2269","YF263",0.436561769445847,2269,12.96944444,"YF262","chance","private","DesiredAntagonistic",25,20,"chance"
"2270","YF263",0.436561769445847,2270,12.96944444,"YF262","certain","private","DesiredAntagonistic",90,30,"certain"
"2271","YF263",0.436561769445847,2271,12.96944444,"YF262","chance","private","DesiredAntagonistic",90,100,"chance"
"2272","YF263",0.436561769445847,2272,12.96944444,"YF262","certain","private","DesiredAntagonistic",25,50,"certain"
"2273","YF263",0.436561769445847,2273,12.96944444,"YF262","certain","private","DesiredAntagonistic",10,10,"chance"
"2274","YF263",0.436561769445847,2274,12.96944444,"YF262","certain","private","DesiredAntagonistic",10,20,"chance"
"2275","YF263",0.436561769445847,2275,12.96944444,"YF262","certain","private","DesiredAntagonistic",50,10,"chance"
"2276","YF263",0.436561769445847,2249,12.96944444,"YF262","chance","private","DesiredAntagonistic",90,40,"chance"
"2277","YF263",0.436561769445847,2250,12.96944444,"YF262","chance","private","DesiredAntagonistic",25,100,"chance"
"2278","YF263",0.436561769445847,2251,12.96944444,"YF262","certain","private","DesiredAntagonistic",90,10,"certain"
"2279","YF263",0.436561769445847,2252,12.96944444,"YF262","chance","private","DesiredAntagonistic",75,40,"certain"
"2280","YF263",0.436561769445847,2253,12.96944444,"YF262","chance","private","DesiredAntagonistic",75,100,"certain"
"2281","YF263",0.436561769445847,2254,12.96944444,"YF262","chance","private","DesiredAntagonistic",25,30,"chance"
"2282","YF263",0.436561769445847,2255,12.96944444,"YF262","chance","private","DesiredAntagonistic",25,40,"certain"
"2283","YF263",0.436561769445847,2256,12.96944444,"YF262","certain","private","DesiredAntagonistic",75,50,"chance"
"2284","YF263",0.436561769445847,2257,12.96944444,"YF262","certain","private","DesiredAntagonistic",10,50,"chance"
"2285","YF263",0.436561769445847,2258,12.96944444,"YF262","chance","private","DesiredAntagonistic",50,50,"certain"
"2286","YF263",0.436561769445847,2259,12.96944444,"YF262","certain","private","DesiredAntagonistic",75,10,"chance"
"2287","YF263",0.436561769445847,2260,12.96944444,"YF262","certain","private","DesiredAntagonistic",75,5,"certain"
"2288","YF263",0.436561769445847,2261,12.96944444,"YF262","certain","private","DesiredAntagonistic",10,100,"chance"
"2289","YF263",0.436561769445847,2262,12.96944444,"YF262","certain","private","DesiredAntagonistic",10,40,"certain"
"2290","YF264",0.635644335069302,2277,12.75,"YF265","chance","private","DesiredAntagonistic",50,20,"certain"
"2291","YF264",0.635644335069302,2278,12.75,"YF265","certain","private","DesiredAntagonistic",75,20,"certain"
"2292","YF264",0.635644335069302,2279,12.75,"YF265","certain","private","DesiredAntagonistic",25,10,"certain"
"2293","YF264",0.635644335069302,2280,12.75,"YF265","chance","private","DesiredAntagonistic",10,30,"chance"
"2294","YF264",0.635644335069302,2281,12.75,"YF265","certain","private","DesiredAntagonistic",50,30,"certain"
"2295","YF264",0.635644335069302,2282,12.75,"YF265","certain","private","DesiredAntagonistic",25,5,"certain"
"2296","YF264",0.635644335069302,2283,12.75,"YF265","chance","private","DesiredAntagonistic",25,100,"chance"
"2297","YF264",0.635644335069302,2284,12.75,"YF265","certain","private","DesiredAntagonistic",25,40,"chance"
"2298","YF264",0.635644335069302,2285,12.75,"YF265","chance","private","DesiredAntagonistic",75,100,"chance"
"2299","YF264",0.635644335069302,2286,12.75,"YF265","certain","private","DesiredAntagonistic",90,40,"certain"
"2300","YF264",0.635644335069302,2287,12.75,"YF265","certain","private","DesiredAntagonistic",90,10,"certain"
"2301","YF264",0.635644335069302,2288,12.75,"YF265","certain","private","DesiredAntagonistic",25,30,"certain"
"2302","YF264",0.635644335069302,2276,12.75,"YF265","certain","private","DesiredAntagonistic",10,5,"certain"
"2303","YF264",0.635644335069302,2303,12.75,"YF265","certain","private","DesiredAntagonistic",75,5,"certain"
"2304","YF264",0.635644335069302,2304,12.75,"YF265","certain","private","DesiredAntagonistic",50,40,"chance"
"2305","YF264",0.635644335069302,2305,12.75,"YF265","certain","private","DesiredAntagonistic",50,5,"certain"
"2306","YF264",0.635644335069302,2306,12.75,"YF265","certain","private","DesiredAntagonistic",90,5,"certain"
"2307","YF264",0.635644335069302,2307,12.75,"YF265","chance","private","DesiredAntagonistic",90,50,"chance"
"2308","YF264",0.635644335069302,2308,12.75,"YF265","certain","private","DesiredAntagonistic",90,20,"chance"
"2309","YF264",0.635644335069302,2309,12.75,"YF265","chance","private","DesiredAntagonistic",50,100,"chance"
"2310","YF264",0.635644335069302,2310,12.75,"YF265","chance","private","DesiredAntagonistic",75,30,"chance"
"2311","YF264",0.635644335069302,2297,12.75,"YF265","chance","private","DesiredAntagonistic",10,40,"certain"
"2312","YF264",0.635644335069302,2298,12.75,"YF265","chance","private","DesiredAntagonistic",75,10,"certain"
"2313","YF264",0.635644335069302,2299,12.75,"YF265","chance","private","DesiredAntagonistic",75,50,"chance"
"2314","YF264",0.635644335069302,2300,12.75,"YF265","certain","private","DesiredAntagonistic",50,50,"chance"
"2315","YF264",0.635644335069302,2301,12.75,"YF265","certain","private","DesiredAntagonistic",10,50,"certain"
"2316","YF264",0.635644335069302,2289,12.75,"YF265","chance","private","DesiredAntagonistic",75,40,"chance"
"2317","YF264",0.635644335069302,2290,12.75,"YF265","certain","private","DesiredAntagonistic",25,20,"certain"
"2318","YF264",0.635644335069302,2291,12.75,"YF265","certain","private","DesiredAntagonistic",90,100,"certain"
"2319","YF264",0.635644335069302,2292,12.75,"YF265","chance","private","DesiredAntagonistic",50,10,"chance"
"2320","YF264",0.635644335069302,2293,12.75,"YF265","chance","private","DesiredAntagonistic",90,30,"chance"
"2321","YF264",0.635644335069302,2294,12.75,"YF265","certain","private","DesiredAntagonistic",10,20,"certain"
"2322","YF264",0.635644335069302,2295,12.75,"YF265","certain","private","DesiredAntagonistic",25,50,"certain"
"2323","YF264",0.635644335069302,2296,12.75,"YF265","chance","private","DesiredAntagonistic",10,10,"certain"
"2324","YF264",0.635644335069302,2302,12.75,"YF265","chance","private","DesiredAntagonistic",10,100,"certain"
"2325","YF265",0.635644413195754,2311,12.725,"YF264","certain","private","DesiredAntagonistic",75,40,"certain"
"2326","YF265",0.635644413195754,2313,12.725,"YF264","certain","private","DesiredAntagonistic",50,40,"certain"
"2327","YF265",0.635644413195754,2314,12.725,"YF264","chance","private","DesiredAntagonistic",90,5,"chance"
"2328","YF265",0.635644413195754,2315,12.725,"YF264","certain","private","DesiredAntagonistic",50,5,"certain"
"2329","YF265",0.635644413195754,2312,12.725,"YF264","certain","private","DesiredAntagonistic",25,40,"certain"
"2330","YF265",0.635644413195754,2317,12.725,"YF264","certain","private","DesiredAntagonistic",90,50,"certain"
"2331","YF265",0.635644413195754,2318,12.725,"YF264","certain","private","DesiredAntagonistic",75,30,"certain"
"2332","YF265",0.635644413195754,2319,12.725,"YF264","chance","private","DesiredAntagonistic",50,100,"chance"
"2333","YF265",0.635644413195754,2320,12.725,"YF264","certain","private","DesiredAntagonistic",10,50,"certain"
"2334","YF265",0.635644413195754,2321,12.725,"YF264","certain","private","DesiredAntagonistic",10,40,"certain"
"2335","YF265",0.635644413195754,2322,12.725,"YF264","certain","private","DesiredAntagonistic",10,100,"certain"
"2336","YF265",0.635644413195754,2323,12.725,"YF264","certain","private","DesiredAntagonistic",50,50,"certain"
"2337","YF265",0.635644413195754,2324,12.725,"YF264","certain","private","DesiredAntagonistic",90,10,"certain"
"2338","YF265",0.635644413195754,2325,12.725,"YF264","chance","private","DesiredAntagonistic",90,40,"certain"
"2339","YF265",0.635644413195754,2326,12.725,"YF264","certain","private","DesiredAntagonistic",25,100,"certain"
"2340","YF265",0.635644413195754,2327,12.725,"YF264","chance","private","DesiredAntagonistic",75,100,"chance"
"2341","YF265",0.635644413195754,2328,12.725,"YF264","chance","private","DesiredAntagonistic",25,30,"certain"
"2342","YF265",0.635644413195754,2316,12.725,"YF264","certain","private","DesiredAntagonistic",90,20,"certain"
"2343","YF265",0.635644413195754,2343,12.725,"YF264","chance","private","DesiredAntagonistic",75,10,"chance"
"2344","YF265",0.635644413195754,2344,12.725,"YF264","certain","private","DesiredAntagonistic",75,5,"chance"
"2345","YF265",0.635644413195754,2345,12.725,"YF264","chance","private","DesiredAntagonistic",75,50,"chance"
"2346","YF265",0.635644413195754,2331,12.725,"YF264","chance","private","DesiredAntagonistic",10,20,"certain"
"2347","YF265",0.635644413195754,2332,12.725,"YF264","certain","private","DesiredAntagonistic",90,100,"certain"
"2348","YF265",0.635644413195754,2333,12.725,"YF264","chance","private","DesiredAntagonistic",25,20,"chance"
"2349","YF265",0.635644413195754,2334,12.725,"YF264","chance","private","DesiredAntagonistic",50,10,"chance"
"2350","YF265",0.635644413195754,2335,12.725,"YF264","chance","private","DesiredAntagonistic",25,50,"chance"
"2351","YF265",0.635644413195754,2336,12.725,"YF264","certain","private","DesiredAntagonistic",25,5,"chance"
"2352","YF265",0.635644413195754,2337,12.725,"YF264","chance","private","DesiredAntagonistic",10,30,"chance"
"2353","YF265",0.635644413195754,2338,12.725,"YF264","certain","private","DesiredAntagonistic",50,20,"chance"
"2354","YF265",0.635644413195754,2339,12.725,"YF264","chance","private","DesiredAntagonistic",50,30,"certain"
"2355","YF265",0.635644413195754,2340,12.725,"YF264","chance","private","DesiredAntagonistic",25,10,"chance"
"2356","YF265",0.635644413195754,2341,12.725,"YF264","chance","private","DesiredAntagonistic",75,20,"chance"
"2357","YF265",0.635644413195754,2329,12.725,"YF264","chance","private","DesiredAntagonistic",90,30,"certain"
"2358","YF265",0.635644413195754,2330,12.725,"YF264","chance","private","DesiredAntagonistic",10,10,"chance"
"2359","YF265",0.635644413195754,2342,12.725,"YF264","certain","private","DesiredAntagonistic",10,5,"chance"
"2360","YF266",0.549537643362323,2346,22.18055556,"YF267","chance","private","DesiredAntagonistic",25,100,"certain"
"2361","YF266",0.549537643362323,2347,22.18055556,"YF267","chance","private","DesiredAntagonistic",75,40,"chance"
"2362","YF266",0.549537643362323,2348,22.18055556,"YF267","chance","private","DesiredAntagonistic",90,10,"chance"
"2363","YF266",0.549537643362323,2350,22.18055556,"YF267","chance","private","DesiredAntagonistic",90,40,"chance"
"2364","YF266",0.549537643362323,2351,22.18055556,"YF267","certain","private","DesiredAntagonistic",25,40,"certain"
"2365","YF266",0.549537643362323,2352,22.18055556,"YF267","certain","private","DesiredAntagonistic",25,30,"certain"
"2366","YF266",0.549537643362323,2349,22.18055556,"YF267","chance","private","DesiredAntagonistic",75,100,"chance"
"2367","YF266",0.549537643362323,2354,22.18055556,"YF267","certain","private","DesiredAntagonistic",90,5,"certain"
"2368","YF266",0.549537643362323,2355,22.18055556,"YF267","chance","private","DesiredAntagonistic",90,20,"chance"
"2369","YF266",0.549537643362323,2356,22.18055556,"YF267","chance","private","DesiredAntagonistic",75,30,"chance"
"2370","YF266",0.549537643362323,2353,22.18055556,"YF267","chance","private","DesiredAntagonistic",50,40,"certain"
"2371","YF266",0.549537643362323,2358,22.18055556,"YF267","certain","private","DesiredAntagonistic",50,5,"certain"
"2372","YF266",0.549537643362323,2359,22.18055556,"YF267","chance","private","DesiredAntagonistic",90,50,"chance"
"2373","YF266",0.549537643362323,2360,22.18055556,"YF267","chance","private","DesiredAntagonistic",90,30,"chance"
"2374","YF266",0.549537643362323,2361,22.18055556,"YF267","certain","private","DesiredAntagonistic",25,50,"certain"
"2375","YF266",0.549537643362323,2362,22.18055556,"YF267","certain","private","DesiredAntagonistic",10,10,"certain"
"2376","YF266",0.549537643362323,2363,22.18055556,"YF267","certain","private","DesiredAntagonistic",25,20,"certain"
"2377","YF266",0.549537643362323,2364,22.18055556,"YF267","chance","private","DesiredAntagonistic",90,100,"chance"
"2378","YF266",0.549537643362323,2365,22.18055556,"YF267","certain","private","DesiredAntagonistic",50,10,"certain"
"2379","YF266",0.549537643362323,2366,22.18055556,"YF267","certain","private","DesiredAntagonistic",10,20,"certain"
"2380","YF266",0.549537643362323,2367,22.18055556,"YF267","chance","private","DesiredAntagonistic",50,30,"chance"
"2381","YF266",0.549537643362323,2368,22.18055556,"YF267","chance","private","DesiredAntagonistic",75,20,"chance"
"2382","YF266",0.549537643362323,2369,22.18055556,"YF267","certain","private","DesiredAntagonistic",25,5,"certain"
"2383","YF266",0.549537643362323,2357,22.18055556,"YF267","chance","private","DesiredAntagonistic",50,100,"chance"
"2384","YF266",0.549537643362323,2370,22.18055556,"YF267","certain","private","DesiredAntagonistic",10,5,"certain"
"2385","YF266",0.549537643362323,2371,22.18055556,"YF267","chance","private","DesiredAntagonistic",50,20,"certain"
"2386","YF266",0.549537643362323,2372,22.18055556,"YF267","certain","private","DesiredAntagonistic",10,30,"certain"
"2387","YF266",0.549537643362323,2373,22.18055556,"YF267","certain","private","DesiredAntagonistic",25,10,"certain"
"2388","YF266",0.549537643362323,2374,22.18055556,"YF267","chance","private","DesiredAntagonistic",10,100,"certain"
"2389","YF266",0.549537643362323,2375,22.18055556,"YF267","chance","private","DesiredAntagonistic",75,50,"chance"
"2390","YF266",0.549537643362323,2376,22.18055556,"YF267","certain","private","DesiredAntagonistic",10,50,"certain"
"2391","YF266",0.549537643362323,2377,22.18055556,"YF267","certain","private","DesiredAntagonistic",10,40,"certain"
"2392","YF266",0.549537643362323,2378,22.18055556,"YF267","certain","private","DesiredAntagonistic",75,10,"chance"
"2393","YF266",0.549537643362323,2379,22.18055556,"YF267","chance","private","DesiredAntagonistic",50,50,"chance"
"2394","YF266",0.549537643362323,2380,22.18055556,"YF267","certain","private","DesiredAntagonistic",75,5,"certain"
"2395","YF267",0.443447781727616,2395,22.79444444,"YF266","certain","private","DesiredAntagonistic",50,40,"certain"
"2396","YF267",0.443447781727616,2396,22.79444444,"YF266","certain","private","DesiredAntagonistic",90,5,"certain"
"2397","YF267",0.443447781727616,2384,22.79444444,"YF266","certain","private","DesiredAntagonistic",25,30,"certain"
"2398","YF267",0.443447781727616,2385,22.79444444,"YF266","chance","private","DesiredAntagonistic",90,40,"chance"
"2399","YF267",0.443447781727616,2386,22.79444444,"YF266","certain","private","DesiredAntagonistic",10,30,"certain"
"2400","YF267",0.443447781727616,2387,22.79444444,"YF266","certain","private","DesiredAntagonistic",10,5,"certain"
"2401","YF267",0.443447781727616,2388,22.79444444,"YF266","certain","private","DesiredAntagonistic",25,5,"certain"
"2402","YF267",0.443447781727616,2389,22.79444444,"YF266","certain","private","DesiredAntagonistic",50,20,"certain"
"2403","YF267",0.443447781727616,2390,22.79444444,"YF266","chance","private","DesiredAntagonistic",75,20,"certain"
"2404","YF267",0.443447781727616,2391,22.79444444,"YF266","chance","private","DesiredAntagonistic",50,30,"certain"
"2405","YF267",0.443447781727616,2392,22.79444444,"YF266","certain","private","DesiredAntagonistic",25,10,"certain"
"2406","YF267",0.443447781727616,2393,22.79444444,"YF266","chance","private","DesiredAntagonistic",75,30,"chance"
"2407","YF267",0.443447781727616,2394,22.79444444,"YF266","chance","private","DesiredAntagonistic",90,50,"chance"
"2408","YF267",0.443447781727616,2408,22.79444444,"YF266","certain","private","DesiredAntagonistic",25,50,"certain"
"2409","YF267",0.443447781727616,2409,22.79444444,"YF266","certain","private","DesiredAntagonistic",10,10,"certain"
"2410","YF267",0.443447781727616,2397,22.79444444,"YF266","chance","private","DesiredAntagonistic",90,20,"chance"
"2411","YF267",0.443447781727616,2398,22.79444444,"YF266","certain","private","DesiredAntagonistic",50,5,"certain"
"2412","YF267",0.443447781727616,2399,22.79444444,"YF266","chance","private","DesiredAntagonistic",50,100,"chance"
"2413","YF267",0.443447781727616,2400,22.79444444,"YF266","certain","private","DesiredAntagonistic",75,5,"certain"
"2414","YF267",0.443447781727616,2401,22.79444444,"YF266","certain","private","DesiredAntagonistic",10,100,"certain"
"2415","YF267",0.443447781727616,2402,22.79444444,"YF266","certain","private","DesiredAntagonistic",10,50,"certain"
"2416","YF267",0.443447781727616,2403,22.79444444,"YF266","certain","private","DesiredAntagonistic",75,10,"certain"
"2417","YF267",0.443447781727616,2404,22.79444444,"YF266","chance","private","DesiredAntagonistic",50,50,"chance"
"2418","YF267",0.443447781727616,2405,22.79444444,"YF266","certain","private","DesiredAntagonistic",10,40,"certain"
"2419","YF267",0.443447781727616,2406,22.79444444,"YF266","chance","private","DesiredAntagonistic",75,50,"chance"
"2420","YF267",0.443447781727616,2407,22.79444444,"YF266","chance","private","DesiredAntagonistic",90,30,"chance"
"2421","YF267",0.443447781727616,2381,22.79444444,"YF266","certain","private","DesiredAntagonistic",75,100,"chance"
"2422","YF267",0.443447781727616,2382,22.79444444,"YF266","certain","private","DesiredAntagonistic",25,100,"certain"
"2423","YF267",0.443447781727616,2383,22.79444444,"YF266","chance","private","DesiredAntagonistic",75,40,"certain"
"2424","YF267",0.443447781727616,2410,22.79444444,"YF266","chance","private","DesiredAntagonistic",90,100,"chance"
"2425","YF267",0.443447781727616,2411,22.79444444,"YF266","certain","private","DesiredAntagonistic",10,20,"certain"
"2426","YF267",0.443447781727616,2412,22.79444444,"YF266","certain","private","DesiredAntagonistic",50,10,"certain"
"2427","YF267",0.443447781727616,2413,22.79444444,"YF266","certain","private","DesiredAntagonistic",25,20,"certain"
"2428","YF267",0.443447781727616,2414,22.79444444,"YF266","certain","private","DesiredAntagonistic",25,40,"certain"
"2429","YF267",0.443447781727616,2415,22.79444444,"YF266","certain","private","DesiredAntagonistic",90,10,"certain"
"2430","YF268",0.635644400967955,2430,16.38055556,"YF269","chance","private","DesiredAntagonistic",25,10,"certain"
"2431","YF268",0.635644400967955,2431,16.38055556,"YF269","certain","private","DesiredAntagonistic",50,20,"certain"
"2432","YF268",0.635644400967955,2432,16.38055556,"YF269","chance","private","DesiredAntagonistic",50,100,"chance"
"2433","YF268",0.635644400967955,2433,16.38055556,"YF269","certain","private","DesiredAntagonistic",50,40,"chance"
"2434","YF268",0.635644400967955,2434,16.38055556,"YF269","certain","private","DesiredAntagonistic",90,5,"certain"
"2435","YF268",0.635644400967955,2435,16.38055556,"YF269","certain","private","DesiredAntagonistic",75,30,"chance"
"2436","YF268",0.635644400967955,2436,16.38055556,"YF269","chance","private","DesiredAntagonistic",90,20,"chance"
"2437","YF268",0.635644400967955,2424,16.38055556,"YF269","certain","private","DesiredAntagonistic",50,50,"chance"
"2438","YF268",0.635644400967955,2425,16.38055556,"YF269","certain","private","DesiredAntagonistic",10,100,"certain"
"2439","YF268",0.635644400967955,2426,16.38055556,"YF269","certain","private","DesiredAntagonistic",75,10,"chance"
"2440","YF268",0.635644400967955,2427,16.38055556,"YF269","certain","private","DesiredAntagonistic",10,40,"certain"
"2441","YF268",0.635644400967955,2428,16.38055556,"YF269","certain","private","DesiredAntagonistic",75,5,"certain"
"2442","YF268",0.635644400967955,2429,16.38055556,"YF269","certain","private","DesiredAntagonistic",10,50,"certain"
"2443","YF268",0.635644400967955,2443,16.38055556,"YF269","certain","private","DesiredAntagonistic",10,5,"certain"
"2444","YF268",0.635644400967955,2444,16.38055556,"YF269","certain","private","DesiredAntagonistic",90,10,"certain"
"2445","YF268",0.635644400967955,2445,16.38055556,"YF269","certain","private","DesiredAntagonistic",25,40,"chance"
"2446","YF268",0.635644400967955,2446,16.38055556,"YF269","chance","private","DesiredAntagonistic",90,40,"chance"
"2447","YF268",0.635644400967955,2447,16.38055556,"YF269","chance","private","DesiredAntagonistic",25,30,"chance"
"2448","YF268",0.635644400967955,2448,16.38055556,"YF269","chance","private","DesiredAntagonistic",75,100,"chance"
"2449","YF268",0.635644400967955,2449,16.38055556,"YF269","certain","private","DesiredAntagonistic",25,100,"chance"
"2450","YF268",0.635644400967955,2437,16.38055556,"YF269","chance","private","DesiredAntagonistic",90,50,"chance"
"2451","YF268",0.635644400967955,2438,16.38055556,"YF269","certain","private","DesiredAntagonistic",50,5,"certain"
"2452","YF268",0.635644400967955,2439,16.38055556,"YF269","certain","private","DesiredAntagonistic",75,20,"chance"
"2453","YF268",0.635644400967955,2440,16.38055556,"YF269","certain","private","DesiredAntagonistic",25,5,"certain"
"2454","YF268",0.635644400967955,2441,16.38055556,"YF269","certain","private","DesiredAntagonistic",50,30,"chance"
"2455","YF268",0.635644400967955,2442,16.38055556,"YF269","certain","private","DesiredAntagonistic",10,30,"certain"
"2456","YF268",0.635644400967955,2416,16.38055556,"YF269","certain","private","DesiredAntagonistic",25,20,"certain"
"2457","YF268",0.635644400967955,2417,16.38055556,"YF269","chance","private","DesiredAntagonistic",90,100,"chance"
"2458","YF268",0.635644400967955,2418,16.38055556,"YF269","certain","private","DesiredAntagonistic",10,10,"certain"
"2459","YF268",0.635644400967955,2419,16.38055556,"YF269","certain","private","DesiredAntagonistic",10,20,"certain"
"2460","YF268",0.635644400967955,2420,16.38055556,"YF269","certain","private","DesiredAntagonistic",90,30,"chance"
"2461","YF268",0.635644400967955,2421,16.38055556,"YF269","certain","private","DesiredAntagonistic",50,10,"certain"
"2462","YF268",0.635644400967955,2422,16.38055556,"YF269","certain","private","DesiredAntagonistic",25,50,"chance"
"2463","YF268",0.635644400967955,2423,16.38055556,"YF269","chance","private","DesiredAntagonistic",75,50,"chance"
"2464","YF268",0.635644400967955,2450,16.38055556,"YF269","chance","private","DesiredAntagonistic",75,40,"chance"
"2465","YF269",0.549528178387227,2464,16.52777778,"YF268","chance","private","DesiredAntagonistic",10,5,"certain"
"2466","YF269",0.549528178387227,2465,16.52777778,"YF268","chance","private","DesiredAntagonistic",25,10,"chance"
"2467","YF269",0.549528178387227,2467,16.52777778,"YF268","chance","private","DesiredAntagonistic",25,5,"certain"
"2468","YF269",0.549528178387227,2468,16.52777778,"YF268","certain","private","DesiredAntagonistic",50,30,"chance"
"2469","YF269",0.549528178387227,2469,16.52777778,"YF268","certain","private","DesiredAntagonistic",75,20,"chance"
"2470","YF269",0.549528178387227,2470,16.52777778,"YF268","certain","private","DesiredAntagonistic",50,40,"chance"
"2471","YF269",0.549528178387227,2471,16.52777778,"YF268","certain","private","DesiredAntagonistic",75,30,"chance"
"2472","YF269",0.549528178387227,2472,16.52777778,"YF268","certain","private","DesiredAntagonistic",90,50,"chance"
"2473","YF269",0.549528178387227,2473,16.52777778,"YF268","chance","private","DesiredAntagonistic",75,10,"certain"
"2474","YF269",0.549528178387227,2474,16.52777778,"YF268","certain","private","DesiredAntagonistic",75,50,"chance"
"2475","YF269",0.549528178387227,2475,16.52777778,"YF268","chance","private","DesiredAntagonistic",25,20,"chance"
"2476","YF269",0.549528178387227,2476,16.52777778,"YF268","chance","private","DesiredAntagonistic",10,20,"certain"
"2477","YF269",0.549528178387227,2477,16.52777778,"YF268","certain","private","DesiredAntagonistic",90,30,"chance"
"2478","YF269",0.549528178387227,2478,16.52777778,"YF268","chance","private","DesiredAntagonistic",10,10,"certain"
"2479","YF269",0.549528178387227,2466,16.52777778,"YF268","certain","private","DesiredAntagonistic",50,20,"chance"
"2480","YF269",0.549528178387227,2480,16.52777778,"YF268","certain","private","DesiredAntagonistic",90,100,"chance"
"2481","YF269",0.549528178387227,2481,16.52777778,"YF268","chance","private","DesiredAntagonistic",50,10,"chance"
"2482","YF269",0.549528178387227,2482,16.52777778,"YF268","chance","private","DesiredAntagonistic",90,5,"chance"
"2483","YF269",0.549528178387227,2483,16.52777778,"YF268","certain","private","DesiredAntagonistic",50,100,"chance"
"2484","YF269",0.549528178387227,2484,16.52777778,"YF268","certain","private","DesiredAntagonistic",90,20,"chance"
"2485","YF269",0.549528178387227,2485,16.52777778,"YF268","chance","private","DesiredAntagonistic",50,5,"certain"
"2486","YF269",0.549528178387227,2457,16.52777778,"YF268","certain","private","DesiredAntagonistic",25,30,"chance"
"2487","YF269",0.549528178387227,2458,16.52777778,"YF268","chance","private","DesiredAntagonistic",75,5,"certain"
"2488","YF269",0.549528178387227,2459,16.52777778,"YF268","certain","private","DesiredAntagonistic",50,50,"chance"
"2489","YF269",0.549528178387227,2460,16.52777778,"YF268","certain","private","DesiredAntagonistic",10,100,"chance"
"2490","YF269",0.549528178387227,2461,16.52777778,"YF268","chance","private","DesiredAntagonistic",10,40,"chance"
"2491","YF269",0.549528178387227,2462,16.52777778,"YF268","chance","private","DesiredAntagonistic",10,50,"chance"
"2492","YF269",0.549528178387227,2479,16.52777778,"YF268","certain","private","DesiredAntagonistic",25,50,"chance"
"2493","YF269",0.549528178387227,2451,16.52777778,"YF268","certain","private","DesiredAntagonistic",90,40,"chance"
"2494","YF269",0.549528178387227,2452,16.52777778,"YF268","certain","private","DesiredAntagonistic",75,100,"chance"
"2495","YF269",0.549528178387227,2453,16.52777778,"YF268","certain","private","DesiredAntagonistic",75,40,"chance"
"2496","YF269",0.549528178387227,2454,16.52777778,"YF268","certain","private","DesiredAntagonistic",90,10,"chance"
"2497","YF269",0.549528178387227,2455,16.52777778,"YF268","certain","private","DesiredAntagonistic",25,40,"chance"
"2498","YF269",0.549528178387227,2456,16.52777778,"YF268","certain","private","DesiredAntagonistic",25,100,"chance"
"2499","YF269",0.549528178387227,2463,16.52777778,"YF268","chance","private","DesiredAntagonistic",10,30,"chance"
"2500","YF270",0.378623078301284,2486,16.39166667,"YF271","certain","private","DesiredAntagonistic",75,5,"certain"
"2501","YF270",0.378623078301284,2487,16.39166667,"YF271","certain","private","DesiredAntagonistic",10,40,"certain"
"2502","YF270",0.378623078301284,2489,16.39166667,"YF271","chance","private","DesiredAntagonistic",50,50,"certain"
"2503","YF270",0.378623078301284,2490,16.39166667,"YF271","chance","private","DesiredAntagonistic",75,10,"certain"
"2504","YF270",0.378623078301284,2491,16.39166667,"YF271","chance","private","DesiredAntagonistic",75,50,"certain"
"2505","YF270",0.378623078301284,2488,16.39166667,"YF271","certain","private","DesiredAntagonistic",10,50,"certain"
"2506","YF270",0.378623078301284,2506,16.39166667,"YF271","chance","private","DesiredAntagonistic",90,100,"chance"
"2507","YF270",0.378623078301284,2507,16.39166667,"YF271","certain","private","DesiredAntagonistic",90,10,"certain"
"2508","YF270",0.378623078301284,2508,16.39166667,"YF271","chance","private","DesiredAntagonistic",75,40,"certain"
"2509","YF270",0.378623078301284,2509,16.39166667,"YF271","certain","private","DesiredAntagonistic",25,30,"certain"
"2510","YF270",0.378623078301284,2510,16.39166667,"YF271","chance","private","DesiredAntagonistic",75,100,"certain"
"2511","YF270",0.378623078301284,2511,16.39166667,"YF271","certain","private","DesiredAntagonistic",25,100,"certain"
"2512","YF270",0.378623078301284,2512,16.39166667,"YF271","certain","private","DesiredAntagonistic",90,40,"certain"
"2513","YF270",0.378623078301284,2513,16.39166667,"YF271","certain","private","DesiredAntagonistic",25,40,"certain"
"2514","YF270",0.378623078301284,2514,16.39166667,"YF271","chance","private","DesiredAntagonistic",90,5,"certain"
"2515","YF270",0.378623078301284,2515,16.39166667,"YF271","certain","private","DesiredAntagonistic",50,5,"certain"
"2516","YF270",0.378623078301284,2516,16.39166667,"YF271","chance","private","DesiredAntagonistic",50,40,"certain"
"2517","YF270",0.378623078301284,2517,16.39166667,"YF271","chance","private","DesiredAntagonistic",90,50,"certain"
"2518","YF270",0.378623078301284,2518,16.39166667,"YF271","chance","private","DesiredAntagonistic",90,20,"certain"
"2519","YF270",0.378623078301284,2519,16.39166667,"YF271","chance","private","DesiredAntagonistic",50,100,"certain"
"2520","YF270",0.378623078301284,2520,16.39166667,"YF271","chance","private","DesiredAntagonistic",75,30,"certain"
"2521","YF270",0.378623078301284,2494,16.39166667,"YF271","certain","private","DesiredAntagonistic",75,20,"certain"
"2522","YF270",0.378623078301284,2495,16.39166667,"YF271","certain","private","DesiredAntagonistic",25,10,"certain"
"2523","YF270",0.378623078301284,2496,16.39166667,"YF271","chance","private","DesiredAntagonistic",50,20,"certain"
